platform,display_name,run_id,frame_id,latency_ms,resolution_width,resolution_height,fps_target,batch_size,backend,device_name,measurement_scope,include_transfers,timestamp_s,warmup,num_iters,notes
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,150,0.43836499980898225,128,128,180.0,1,cpu,x86_64,compute_only,False,0.06930469600001743,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,151,0.45068700001138495,128,128,180.0,1,cpu,x86_64,compute_only,False,0.06975642900033563,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,152,0.5350669998733792,128,128,180.0,1,cpu,x86_64,compute_only,False,0.07029228400006104,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,153,0.43346100028429646,128,128,180.0,1,cpu,x86_64,compute_only,False,0.07072648000030313,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,154,0.44068799979868345,128,128,180.0,1,cpu,x86_64,compute_only,False,0.07116791199996442,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,155,1.0054370000034396,128,128,180.0,1,cpu,x86_64,compute_only,False,0.07217406900008427,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,156,0.5109669996272714,128,128,180.0,1,cpu,x86_64,compute_only,False,0.07268630299995493,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,157,0.5173670001568098,128,128,180.0,1,cpu,x86_64,compute_only,False,0.07320464300028107,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,158,0.4417219997776556,128,128,180.0,1,cpu,x86_64,compute_only,False,0.07364714300001651,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,159,0.4452379998838296,128,128,180.0,1,cpu,x86_64,compute_only,False,0.07409312300023885,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,160,0.528885000221635,128,128,180.0,1,cpu,x86_64,compute_only,False,0.07462289000022793,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,161,0.4379930001050525,128,128,180.0,1,cpu,x86_64,compute_only,False,0.07506162700019559,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,162,0.4823720000786125,128,128,180.0,1,cpu,x86_64,compute_only,False,0.07554488100004164,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,163,0.4781089996868104,128,128,180.0,1,cpu,x86_64,compute_only,False,0.0760237889999189,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,164,0.43896099987250636,128,128,180.0,1,cpu,x86_64,compute_only,False,0.0764635850000559,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,165,0.4423149998729059,128,128,180.0,1,cpu,x86_64,compute_only,False,0.07690665200016156,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,166,0.7010680001258152,128,128,180.0,1,cpu,x86_64,compute_only,False,0.07760853300032977,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,167,0.46204499994928483,128,128,180.0,1,cpu,x86_64,compute_only,False,0.07807146899995132,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,168,0.519267000072432,128,128,180.0,1,cpu,x86_64,compute_only,False,0.0785917180000979,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,169,0.4395120004119235,128,128,180.0,1,cpu,x86_64,compute_only,False,0.0790321910003513,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,170,0.4543750001175795,128,128,180.0,1,cpu,x86_64,compute_only,False,0.07948732200020459,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,171,0.4394269999465905,128,128,180.0,1,cpu,x86_64,compute_only,False,0.0799276299999292,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,172,0.4573380001602345,128,128,180.0,1,cpu,x86_64,compute_only,False,0.08038573600015297,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,173,0.43563799999901676,128,128,180.0,1,cpu,x86_64,compute_only,False,0.08082219400012036,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,174,0.4343999999036896,128,128,180.0,1,cpu,x86_64,compute_only,False,0.08125789499990788,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,175,0.45956199983265833,128,128,180.0,1,cpu,x86_64,compute_only,False,0.08171828400008962,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,176,0.4427099997883488,128,128,180.0,1,cpu,x86_64,compute_only,False,0.0821619749999627,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,177,0.5211610000515066,128,128,180.0,1,cpu,x86_64,compute_only,False,0.08268376900014118,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,178,0.4378190001261828,128,128,180.0,1,cpu,x86_64,compute_only,False,0.08312235900029918,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,179,0.4319029999351187,128,128,180.0,1,cpu,x86_64,compute_only,False,0.08355509300008634,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,180,0.4621390003194392,128,128,180.0,1,cpu,x86_64,compute_only,False,0.08401810200030013,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,181,0.4341410003689816,128,128,180.0,1,cpu,x86_64,compute_only,False,0.08445296400032021,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,182,0.43586099991443916,128,128,180.0,1,cpu,x86_64,compute_only,False,0.08488957200006553,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,183,0.43372399977670284,128,128,180.0,1,cpu,x86_64,compute_only,False,0.08532389099991633,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,184,0.4360099997029465,128,128,180.0,1,cpu,x86_64,compute_only,False,0.08576056099991547,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,185,0.4333900001256552,128,128,180.0,1,cpu,x86_64,compute_only,False,0.08619462400019984,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,186,0.44610399982047966,128,128,180.0,1,cpu,x86_64,compute_only,False,0.08664128500004153,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,187,0.44025099987266003,128,128,180.0,1,cpu,x86_64,compute_only,False,0.08708232400022098,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,188,0.43000999994546873,128,128,180.0,1,cpu,x86_64,compute_only,False,0.08751305800024056,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,189,0.46136299988575047,128,128,180.0,1,cpu,x86_64,compute_only,False,0.0879750320000312,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,190,0.42968399975507054,128,128,180.0,1,cpu,x86_64,compute_only,False,0.088405431999945,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,191,0.43892700023207,128,128,180.0,1,cpu,x86_64,compute_only,False,0.08884508600021945,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,192,0.46363899991774815,128,128,180.0,1,cpu,x86_64,compute_only,False,0.08930932600014785,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,193,0.43795100009447196,128,128,180.0,1,cpu,x86_64,compute_only,False,0.089748179000253,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,194,0.4808210001101543,128,128,180.0,1,cpu,x86_64,compute_only,False,0.09022975100015174,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,195,0.4338419998930476,128,128,180.0,1,cpu,x86_64,compute_only,False,0.09066439300022466,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,196,0.43986199989376473,128,128,180.0,1,cpu,x86_64,compute_only,False,0.09110524800007624,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,197,0.4564179998851614,128,128,180.0,1,cpu,x86_64,compute_only,False,0.0915623850000884,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,198,0.4397510001581395,128,128,180.0,1,cpu,x86_64,compute_only,False,0.09200283100017259,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,199,0.4353639997134451,128,128,180.0,1,cpu,x86_64,compute_only,False,0.09243895500003418,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,200,0.43676299992512213,128,128,180.0,1,cpu,x86_64,compute_only,False,0.0928765490002661,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,201,0.5169320002096356,128,128,180.0,1,cpu,x86_64,compute_only,False,0.09367968000015026,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,202,0.5191609998291824,128,128,180.0,1,cpu,x86_64,compute_only,False,0.09420097400015948,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,203,0.44844299964097445,128,128,180.0,1,cpu,x86_64,compute_only,False,0.09465030999990631,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,204,0.513663999754499,128,128,180.0,1,cpu,x86_64,compute_only,False,0.09516484200003106,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,205,0.44055000034859404,128,128,180.0,1,cpu,x86_64,compute_only,False,0.09560625600033745,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,206,0.4373319998194347,128,128,180.0,1,cpu,x86_64,compute_only,False,0.09604441000010411,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,207,0.5243670002528233,128,128,180.0,1,cpu,x86_64,compute_only,False,0.09656947700023011,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,208,0.4666489999181067,128,128,180.0,1,cpu,x86_64,compute_only,False,0.0970368690000214,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,209,0.4332539997449203,128,128,180.0,1,cpu,x86_64,compute_only,False,0.0974707440000202,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,210,0.4352890000518528,128,128,180.0,1,cpu,x86_64,compute_only,False,0.0979069210002308,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,211,0.43498300010469393,128,128,180.0,1,cpu,x86_64,compute_only,False,0.09834276300034617,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,212,0.4317069997341605,128,128,180.0,1,cpu,x86_64,compute_only,False,0.09877524900002754,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,213,0.5251659999885305,128,128,180.0,1,cpu,x86_64,compute_only,False,0.09930097699998441,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,214,0.4346199998508382,128,128,180.0,1,cpu,x86_64,compute_only,False,0.09973634300013146,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,215,0.43680799990397645,128,128,180.0,1,cpu,x86_64,compute_only,False,0.10017387800007782,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,216,0.435470000411442,128,128,180.0,1,cpu,x86_64,compute_only,False,0.10061005000034129,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,217,0.4399969998303277,128,128,180.0,1,cpu,x86_64,compute_only,False,0.1010507780001717,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,218,0.46046800025578705,128,128,180.0,1,cpu,x86_64,compute_only,False,0.10151189900034296,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,219,0.4538709999906132,128,128,180.0,1,cpu,x86_64,compute_only,False,0.10196636099999523,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,220,1.2436950000846991,128,128,180.0,1,cpu,x86_64,compute_only,False,0.10321094000028097,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,221,0.7401170000775892,128,128,180.0,1,cpu,x86_64,compute_only,False,0.1039529580002636,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,222,0.4574580002554285,128,128,180.0,1,cpu,x86_64,compute_only,False,0.10441138100031822,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,223,0.5026260000704497,128,128,180.0,1,cpu,x86_64,compute_only,False,0.10491488900015611,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,224,0.44189399977767607,128,128,180.0,1,cpu,x86_64,compute_only,False,0.10535777299992333,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,225,0.48049800034277723,128,128,180.0,1,cpu,x86_64,compute_only,False,0.10583899500034022,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,226,0.4314759999033413,128,128,180.0,1,cpu,x86_64,compute_only,False,0.10627121100014847,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,227,0.4351630000201112,128,128,180.0,1,cpu,x86_64,compute_only,False,0.10670716999993601,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,228,0.4434279999259161,128,128,180.0,1,cpu,x86_64,compute_only,False,0.10715135700002065,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,229,0.5020089997742616,128,128,180.0,1,cpu,x86_64,compute_only,False,0.10765415700006997,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,230,0.4468559995984833,128,128,180.0,1,cpu,x86_64,compute_only,False,0.10810176199993293,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,231,0.5211870002312935,128,128,180.0,1,cpu,x86_64,compute_only,False,0.10862381000015375,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,232,0.4507789999479428,128,128,180.0,1,cpu,x86_64,compute_only,False,0.1090754060001018,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,233,0.43818999984068796,128,128,180.0,1,cpu,x86_64,compute_only,False,0.10951438900019639,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,234,0.48769500017442624,128,128,180.0,1,cpu,x86_64,compute_only,False,0.11000408600011724,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,235,0.4857040003116708,128,128,180.0,1,cpu,x86_64,compute_only,False,0.11049066400028096,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,236,0.4367229998933908,128,128,180.0,1,cpu,x86_64,compute_only,False,0.11092811900016386,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,237,0.43893499969271943,128,128,180.0,1,cpu,x86_64,compute_only,False,0.11136772400004702,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,238,0.45571700002255966,128,128,180.0,1,cpu,x86_64,compute_only,False,0.11182413200003793,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,239,0.4325859999880777,128,128,180.0,1,cpu,x86_64,compute_only,False,0.11225750299990978,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,240,0.43652500016833073,128,128,180.0,1,cpu,x86_64,compute_only,False,0.11269478400026856,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,241,0.46136099990690127,128,128,180.0,1,cpu,x86_64,compute_only,False,0.11315702799993232,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,242,0.4334779996497673,128,128,180.0,1,cpu,x86_64,compute_only,False,0.11359137199997349,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,243,0.43535100030567264,128,128,180.0,1,cpu,x86_64,compute_only,False,0.11402744700035328,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,244,0.43155799994565314,128,128,180.0,1,cpu,x86_64,compute_only,False,0.11445975700007693,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,245,0.4685710000558174,128,128,180.0,1,cpu,x86_64,compute_only,False,0.11492904800024917,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,246,0.43792999986180803,128,128,180.0,1,cpu,x86_64,compute_only,False,0.11536783700012165,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,247,0.4316160002417746,128,128,180.0,1,cpu,x86_64,compute_only,False,0.11580016000016258,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,248,0.4446060002010199,128,128,180.0,1,cpu,x86_64,compute_only,False,0.11624576300027911,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,249,0.43508799990377156,128,128,180.0,1,cpu,x86_64,compute_only,False,0.11668164899992917,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,250,0.43657200012603425,128,128,180.0,1,cpu,x86_64,compute_only,False,0.11711903600007645,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,251,0.43346100028429646,128,128,180.0,1,cpu,x86_64,compute_only,False,0.11755327500031854,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,252,0.4969649999111425,128,128,180.0,1,cpu,x86_64,compute_only,False,0.11805103100004999,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,253,0.432387000273593,128,128,180.0,1,cpu,x86_64,compute_only,False,0.1184842010002285,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,254,0.4351399998085981,128,128,180.0,1,cpu,x86_64,compute_only,False,0.11892010300016409,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,255,0.4323550001572585,128,128,180.0,1,cpu,x86_64,compute_only,False,0.11935327400033202,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,256,0.4553039998427266,128,128,180.0,1,cpu,x86_64,compute_only,False,0.11980941799993161,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,257,0.45745099987470894,128,128,180.0,1,cpu,x86_64,compute_only,False,0.12026769200019771,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,258,0.43427499986137263,128,128,180.0,1,cpu,x86_64,compute_only,False,0.12070296899992172,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,259,0.4395460000523599,128,128,180.0,1,cpu,x86_64,compute_only,False,0.12114353200013284,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,260,0.5360630002542166,128,128,180.0,1,cpu,x86_64,compute_only,False,0.12168037400033427,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,261,0.43598499996733153,128,128,180.0,1,cpu,x86_64,compute_only,False,0.12211716399997385,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,262,0.43254899992462015,128,128,180.0,1,cpu,x86_64,compute_only,False,0.12255034600002546,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,263,0.47138599984464236,128,128,180.0,1,cpu,x86_64,compute_only,False,0.1230224900000394,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,264,0.4349040000306559,128,128,180.0,1,cpu,x86_64,compute_only,False,0.12345814300033453,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,265,0.5214030002207437,128,128,180.0,1,cpu,x86_64,compute_only,False,0.12398044000019581,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,266,0.43464600003062515,128,128,180.0,1,cpu,x86_64,compute_only,False,0.1244159220000256,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,267,0.4388150000522728,128,128,180.0,1,cpu,x86_64,compute_only,False,0.1248555080001097,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,268,0.4573179999169952,128,128,180.0,1,cpu,x86_64,compute_only,False,0.1253136089999316,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,269,0.431529999787017,128,128,180.0,1,cpu,x86_64,compute_only,False,0.12574600500011002,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,270,0.4384909998407238,128,128,180.0,1,cpu,x86_64,compute_only,False,0.1261866810000356,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,271,0.43540400019992376,128,128,180.0,1,cpu,x86_64,compute_only,False,0.12662290600019332,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,272,0.45123600011720555,128,128,180.0,1,cpu,x86_64,compute_only,False,0.1270749190002789,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,273,0.4328979998717841,128,128,180.0,1,cpu,x86_64,compute_only,False,0.12750843499998155,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,274,0.43520700000954093,128,128,180.0,1,cpu,x86_64,compute_only,False,0.12794443000029787,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,275,0.45683700000154204,128,128,180.0,1,cpu,x86_64,compute_only,False,0.12840207799990822,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,276,0.4318470000725938,128,128,180.0,1,cpu,x86_64,compute_only,False,0.1288346440001078,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,277,0.43092200030514505,128,128,180.0,1,cpu,x86_64,compute_only,False,0.129266261000339,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,278,0.43442900005175034,128,128,180.0,1,cpu,x86_64,compute_only,False,0.12970129600034852,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,279,0.4394269999465905,128,128,180.0,1,cpu,x86_64,compute_only,False,0.13014139999995677,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,280,0.43784600029539433,128,128,180.0,1,cpu,x86_64,compute_only,False,0.13058023300027344,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,281,0.48139000000446686,128,128,180.0,1,cpu,x86_64,compute_only,False,0.13106233000007705,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,282,0.43179599970244453,128,128,180.0,1,cpu,x86_64,compute_only,False,0.13149488199996995,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,283,0.4364609999356617,128,128,180.0,1,cpu,x86_64,compute_only,False,0.13193218100013837,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,284,0.4637729998648865,128,128,180.0,1,cpu,x86_64,compute_only,False,0.13239677799992933,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,285,0.44487300010587205,128,128,180.0,1,cpu,x86_64,compute_only,False,0.13284241600013047,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,286,0.523815000178729,128,128,180.0,1,cpu,x86_64,compute_only,False,0.1333670600001824,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,287,0.432835000083287,128,128,180.0,1,cpu,x86_64,compute_only,False,0.13380071400024462,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,288,0.4376460001367377,128,128,180.0,1,cpu,x86_64,compute_only,False,0.13423922800029686,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,289,0.43270500009384705,128,128,180.0,1,cpu,x86_64,compute_only,False,0.1346728050002639,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,290,0.437835999946401,128,128,180.0,1,cpu,x86_64,compute_only,False,0.1351114660001258,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,291,0.4341280000517145,128,128,180.0,1,cpu,x86_64,compute_only,False,0.1355462740002622,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,292,0.43672300034813816,128,128,180.0,1,cpu,x86_64,compute_only,False,0.13598383900034605,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,293,0.4320789998928376,128,128,180.0,1,cpu,x86_64,compute_only,False,0.1364166779999323,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,294,0.46960400004536496,128,128,180.0,1,cpu,x86_64,compute_only,False,0.13688700800003062,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,295,0.4490090000217606,128,128,180.0,1,cpu,x86_64,compute_only,False,0.13733703000025343,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,296,0.43853599981957814,128,128,180.0,1,cpu,x86_64,compute_only,False,0.1377763519999462,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,297,0.43792499991468503,128,128,180.0,1,cpu,x86_64,compute_only,False,0.1382150829999773,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,298,0.4487910000534612,128,128,180.0,1,cpu,x86_64,compute_only,False,0.13866464200009432,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,299,0.4384889998618746,128,128,180.0,1,cpu,x86_64,compute_only,False,0.13910401900011493,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,300,0.4325219997554086,128,128,180.0,1,cpu,x86_64,compute_only,False,0.13953739599992332,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,301,0.5187290003050293,128,128,180.0,1,cpu,x86_64,compute_only,False,0.14036254300026485,100,1000,
CPU i7-13700,CPU i7-13700,CPU_i7-13700_128x128_20260507_220645,302,0.4650450000553974,128,128,180.0,1,cpu,x86_64,compute_only,False,0.1408287780000137,100,1000,
