timestamp_s,phase,target_fps,total_power_w,mem_used_mb
408.348622977,idle_measure,,5.98,2712.6640625
408.398608453,idle_measure,,5.98,2712.6640625
408.448607306,idle_measure,,5.98,2712.6640625
408.498605932,idle_measure,,5.98,2712.6640625
408.54864529,idle_measure,,5.98,2712.6640625
408.598610725,idle_measure,,5.98,2712.6640625
408.648607649,idle_measure,,5.98,2712.6640625
408.698606941,idle_measure,,5.98,2712.6640625
408.748605081,idle_measure,,5.98,2712.6640625
408.798605845,idle_measure,,5.98,2712.6640625
408.848605905,idle_measure,,5.98,2712.6640625
408.898604493,idle_measure,,5.98,2712.6640625
408.948606505,idle_measure,,5.98,2712.6640625
408.998606341,idle_measure,,5.98,2712.6640625
409.048606401,idle_measure,,5.98,2712.6640625
409.098604957,idle_measure,,5.98,2712.6640625
409.148638555,idle_measure,,5.98,2712.6640625
409.198617622,idle_measure,,5.98,2712.6640625
409.248617362,idle_measure,,5.98,2712.6640625
409.298643119,idle_measure,,5.98,2712.6640625
409.348625611,idle_measure,,5.98,2712.171875
409.398610566,idle_measure,,5.98,2712.171875
409.44860797,idle_measure,,5.98,2712.171875
409.502639945,active_settle,45,5.98,2712.171875
409.549749016,active_settle,45,5.98,2712.171875
409.600301951,active_settle,45,5.98,2712.171875
409.649336145,active_settle,45,5.98,2712.171875
409.701710968,active_settle,45,5.98,2712.171875
409.750209015,active_settle,45,5.98,2712.171875
409.79871183,active_settle,45,5.98,2712.171875
409.850621613,active_settle,45,5.98,2712.171875
409.902322652,active_settle,45,5.98,2712.171875
409.950706583,active_settle,45,5.98,2712.171875
409.999329562,active_settle,45,5.98,2712.171875
410.050055432,active_settle,45,5.98,2712.171875
410.098813168,active_settle,45,5.98,2712.171875
410.149164368,active_settle,45,5.98,2712.171875
410.199882333,active_settle,45,5.98,2712.171875
410.248744168,active_settle,45,5.98,2712.171875
410.300389366,active_settle,45,5.98,2712.171875
410.349724786,active_settle,45,6.133,2712.15625
410.40046448,active_settle,45,6.133,2712.15625
410.449129509,active_settle,45,6.133,2712.15625
410.499908178,active_settle,45,6.133,2712.15625
410.550276138,active_settle,45,6.133,2712.15625
410.599114093,active_settle,45,6.133,2712.15625
410.649876499,active_settle,45,6.133,2712.15625
410.700644601,active_settle,45,6.133,2712.15625
410.748786692,active_settle,45,6.133,2712.15625
410.799677582,active_settle,45,6.133,2712.15625
410.850472181,active_settle,45,6.133,2712.15625
410.899165171,active_settle,45,6.133,2712.15625
410.949475177,active_settle,45,6.133,2712.15625
411.000099946,active_settle,45,6.133,2712.15625
411.048810281,active_settle,45,6.133,2712.15625
411.100120386,active_settle,45,6.133,2712.15625
411.149876837,active_settle,45,6.133,2712.15625
411.198775658,active_settle,45,6.133,2712.15625
411.249726614,active_settle,45,6.133,2712.15625
411.300497117,active_settle,45,6.133,2712.15625
411.350526345,active_settle,45,6.133,2712.97265625
411.398946781,active_settle,45,6.133,2712.97265625
411.450101809,active_settle,45,6.133,2712.97265625
411.498761516,active_settle,45,6.133,2712.97265625
411.551158018,active_settle,45,6.133,2712.97265625
411.599881561,active_settle,45,6.133,2712.97265625
411.6490688,active_settle,45,6.133,2712.97265625
411.699360782,active_settle,45,6.133,2712.97265625
411.75222994,active_settle,45,6.133,2712.97265625
411.800500284,active_settle,45,6.133,2712.97265625
411.850317241,active_settle,45,6.133,2712.97265625
411.899852236,active_settle,45,6.133,2712.97265625
411.949084052,active_settle,45,6.133,2712.97265625
411.998871088,active_settle,45,6.133,2712.97265625
412.049605005,active_settle,45,6.133,2712.97265625
412.100456782,active_settle,45,6.133,2712.97265625
412.149053472,active_settle,45,6.133,2712.97265625
412.199983044,active_settle,45,6.133,2712.97265625
412.250460408,active_settle,45,6.133,2712.97265625
412.300735012,active_settle,45,6.133,2712.97265625
412.349755494,active_settle,45,6.133,2712.7265625
412.400036787,active_settle,45,6.133,2712.7265625
412.448786155,active_settle,45,6.133,2712.7265625
412.499617321,active_settle,45,6.133,2712.7265625
412.550293755,active_settle,45,6.133,2712.7265625
412.600637123,active_settle,45,6.133,2712.7265625
412.649470102,active_settle,45,6.133,2712.7265625
412.700166921,active_settle,45,6.133,2712.7265625
412.748921273,active_settle,45,6.133,2712.7265625
412.799220031,active_settle,45,6.133,2712.7265625
412.850015157,active_settle,45,6.133,2712.7265625
412.900710152,active_settle,45,6.133,2712.7265625
412.949497146,active_settle,45,6.133,2712.7265625
412.999801696,active_settle,45,6.133,2712.7265625
413.050508883,active_settle,45,6.133,2712.7265625
413.099317445,active_settle,45,6.133,2712.7265625
413.149947574,active_settle,45,6.133,2712.7265625
413.200444195,active_settle,45,6.133,2712.7265625
413.249351128,active_settle,45,6.133,2712.7265625
413.300645664,active_settle,45,6.133,2712.7265625
413.350670172,active_settle,45,6.133,2711.49609375
413.400942625,active_settle,45,6.133,2711.49609375
413.449592398,active_settle,45,6.133,2711.49609375
413.498878094,active_settle,45,6.133,2711.49609375
413.549199021,active_settle,45,6.133,2711.49609375
413.601556881,active_settle,45,6.133,2711.49609375
413.650293625,active_settle,45,6.133,2711.49609375
413.698985152,active_settle,45,6.133,2711.49609375
413.74978203,active_settle,45,6.133,2711.49609375
413.802150131,active_settle,45,6.133,2711.49609375
413.848805427,active_settle,45,6.133,2711.49609375
413.899551456,active_settle,45,6.133,2711.49609375
413.95033083,active_settle,45,6.133,2711.49609375
413.99904815,active_settle,45,6.133,2711.49609375
414.049389909,active_settle,45,6.133,2711.49609375
414.100172291,active_settle,45,6.133,2711.49609375
414.148906091,active_settle,45,6.133,2711.49609375
414.199690297,active_settle,45,6.133,2711.49609375
414.250672302,active_settle,45,6.133,2711.49609375
414.298958887,active_settle,45,6.133,2711.49609375
414.349491436,active_settle,45,6.133,2711.49609375
414.400140982,active_settle,45,6.133,2711.49609375
414.450479861,active_settle,45,6.133,2711.49609375
414.499194875,active_settle,45,6.133,2711.49609375
414.549914079,active_settle,45,6.133,2711.49609375
414.600734118,active_settle,45,6.133,2711.49609375
414.649013687,active_settle,45,6.133,2711.49609375
414.699206633,active_settle,45,6.133,2711.49609375
414.750524418,active_settle,45,6.133,2711.49609375
414.799217249,active_settle,45,6.133,2711.49609375
414.849591193,active_settle,45,6.133,2711.49609375
414.90034819,active_settle,45,6.133,2711.49609375
414.949073823,active_settle,45,6.133,2711.49609375
414.999796323,active_settle,45,6.133,2711.49609375
415.050112249,active_settle,45,6.133,2711.49609375
415.098843065,active_settle,45,6.133,2711.49609375
415.14964896,active_settle,45,6.133,2711.49609375
415.200421638,active_settle,45,6.133,2711.49609375
415.250790783,active_settle,45,6.133,2711.49609375
415.299687845,active_settle,45,6.133,2711.49609375
415.350559854,active_settle,45,6.133,2711.7421875
415.399010309,active_settle,45,6.133,2711.7421875
415.4513584,active_settle,45,6.133,2711.7421875
415.500037437,active_settle,45,6.133,2711.7421875
415.548773942,active_settle,45,6.133,2711.7421875
415.599528563,active_settle,45,6.133,2711.7421875
415.652479388,active_settle,45,6.133,2711.7421875
415.70067597,active_settle,45,6.133,2711.7421875
415.749840746,active_settle,45,6.133,2711.7421875
415.80066337,active_settle,45,6.133,2711.7421875
415.84879771,active_settle,45,6.133,2711.7421875
415.899614766,active_settle,45,6.133,2711.7421875
415.949893083,active_settle,45,6.133,2711.7421875
416.000676442,active_settle,45,6.133,2711.7421875
416.049431827,active_settle,45,6.133,2711.7421875
416.099753666,active_settle,45,6.133,2711.7421875
416.150531393,active_settle,45,6.133,2711.7421875
416.199223352,active_settle,45,6.133,2711.7421875
416.24994034,active_settle,45,6.133,2711.7421875
416.300485963,active_settle,45,6.133,2711.7421875
416.349024445,active_settle,45,6.133,2711.25
416.399803548,active_settle,45,6.133,2711.25
416.450495639,active_settle,45,6.133,2711.25
416.498786879,active_settle,45,6.133,2711.25
416.549611416,active_settle,45,6.133,2711.25
416.600307467,active_settle,45,6.133,2711.25
416.650756855,active_settle,45,6.133,2711.25
416.699355204,active_settle,45,6.133,2711.25
416.75015574,active_settle,45,6.133,2711.25
416.7988643,active_settle,45,6.133,2711.25
416.849628098,active_settle,45,6.133,2711.25
416.899976331,active_settle,45,6.133,2711.25
416.950754913,active_settle,45,6.133,2711.25
416.99999738,active_settle,45,6.133,2711.25
417.050176935,active_settle,45,6.133,2711.25
417.10056104,active_settle,45,6.133,2711.25
417.149279489,active_settle,45,6.133,2711.25
417.200034679,active_settle,45,6.133,2711.25
417.248801802,active_settle,45,6.133,2711.25
417.299135793,active_settle,45,6.133,2711.25
417.349872679,active_settle,45,6.133,2710.99609375
417.400039817,active_settle,45,6.133,2710.99609375
417.449303724,active_settle,45,6.133,2710.99609375
417.501687287,active_settle,45,6.133,2710.99609375
417.550388352,active_settle,45,6.133,2710.99609375
417.599228494,active_settle,45,6.133,2710.99609375
417.649435786,active_settle,45,6.133,2710.99609375
417.702348577,active_settle,45,6.133,2710.99609375
417.749034279,active_settle,45,6.133,2710.99609375
417.799127551,active_settle,45,6.133,2710.99609375
417.85054538,active_settle,45,6.133,2710.99609375
417.899264813,active_settle,45,6.133,2710.99609375
417.949598766,active_settle,45,6.133,2710.99609375
418.000384125,active_settle,45,6.133,2710.99609375
418.049015364,active_settle,45,6.133,2710.99609375
418.09874312,active_settle,45,6.133,2710.99609375
418.15057405,active_settle,45,6.133,2710.99609375
418.199024035,active_settle,45,6.133,2710.99609375
418.24967659,active_settle,45,6.133,2710.99609375
418.299126609,active_settle,45,6.133,2710.99609375
418.348757785,active_settle,45,6.133,2712.2265625
418.399495911,active_settle,45,6.133,2712.2265625
418.450205556,active_settle,45,6.133,2712.2265625
418.498984958,active_settle,45,6.133,2712.2265625
418.549238932,active_settle,45,6.133,2712.2265625
418.600450539,active_settle,45,6.133,2712.2265625
418.648878916,active_settle,45,6.133,2712.2265625
418.70003868,active_settle,45,6.133,2712.2265625
418.749921378,active_settle,45,6.133,2712.2265625
418.800628679,active_settle,45,6.133,2712.2265625
418.849873308,active_settle,45,6.133,2712.2265625
418.900206485,active_settle,45,6.133,2712.2265625
418.950389577,active_settle,45,6.133,2712.2265625
418.999111083,active_settle,45,6.133,2712.2265625
419.049905652,active_settle,45,6.133,2712.2265625
419.100666939,active_settle,45,6.133,2712.2265625
419.151051093,active_settle,45,6.133,2712.2265625
419.199716438,active_settle,45,6.133,2712.2265625
419.250568257,active_settle,45,6.133,2712.2265625
419.299456969,active_settle,45,6.133,2712.2265625
419.351572286,active_settle,45,6.133,2713.2109375
419.400211454,active_settle,45,6.133,2713.2109375
419.448988898,active_settle,45,6.133,2713.2109375
419.499714151,active_settle,45,6.133,2713.2109375
419.507644848,active_measure,45,6.133,2713.2109375
419.556471375,active_measure,45,6.133,2713.2109375
419.607169005,active_measure,45,6.133,2713.2109375
419.655855655,active_measure,45,6.133,2713.2109375
419.708284607,active_measure,45,6.133,2713.2109375
419.756976826,active_measure,45,6.133,2713.2109375
419.807697144,active_measure,45,6.133,2713.2109375
419.85642434,active_measure,45,6.133,2713.2109375
419.910031027,active_measure,45,6.133,2713.2109375
419.957540295,active_measure,45,6.133,2713.2109375
420.00624525,active_measure,45,6.133,2713.2109375
420.056999298,active_measure,45,6.133,2713.2109375
420.106262319,active_measure,45,6.133,2713.2109375
420.156039087,active_measure,45,6.133,2713.2109375
420.20685896,active_measure,45,6.133,2713.2109375
420.257665522,active_measure,45,6.133,2713.2109375
420.306655191,active_measure,45,6.133,2713.2109375
420.357662047,active_measure,45,6.287,2713.2109375
420.407096786,active_measure,45,6.287,2713.2109375
420.456149529,active_measure,45,6.287,2713.2109375
420.506878421,active_measure,45,6.287,2713.2109375
420.557221312,active_measure,45,6.287,2713.2109375
420.605906996,active_measure,45,6.287,2713.2109375
420.656651084,active_measure,45,6.287,2713.2109375
420.707459846,active_measure,45,6.287,2713.2109375
420.75781717,active_measure,45,6.287,2713.2109375
420.806518438,active_measure,45,6.287,2713.2109375
420.857281503,active_measure,45,6.287,2713.2109375
420.905988083,active_measure,45,6.287,2713.2109375
420.956889489,active_measure,45,6.287,2713.2109375
421.0071366,active_measure,45,6.287,2713.2109375
421.057815566,active_measure,45,6.287,2713.2109375
421.106586341,active_measure,45,6.287,2713.2109375
421.156878382,active_measure,45,6.287,2713.2109375
421.207702665,active_measure,45,6.287,2713.2109375
421.25648288,active_measure,45,6.287,2713.2109375
421.306952527,active_measure,45,6.287,2713.2109375
421.357573795,active_measure,45,6.133,2713.94921875
421.406380507,active_measure,45,6.133,2713.94921875
421.457088306,active_measure,45,6.133,2713.94921875
421.507741572,active_measure,45,6.133,2713.94921875
421.55808356,active_measure,45,6.133,2713.94921875
421.606778069,active_measure,45,6.133,2713.94921875
421.657532967,active_measure,45,6.133,2713.94921875
421.706373337,active_measure,45,6.133,2713.94921875
421.758706686,active_measure,45,6.133,2713.94921875
421.807351914,active_measure,45,6.133,2713.94921875
421.856100313,active_measure,45,6.133,2713.94921875
421.906898188,active_measure,45,6.133,2713.94921875
421.95683629,active_measure,45,6.133,2713.94921875
422.005847802,active_measure,45,6.133,2713.94921875
422.056655565,active_measure,45,6.133,2713.94921875
422.107447232,active_measure,45,6.133,2713.94921875
422.156096908,active_measure,45,6.133,2713.94921875
422.206471409,active_measure,45,6.133,2713.94921875
422.257327493,active_measure,45,6.133,2713.94921875
422.306843022,active_measure,45,6.133,2713.94921875
422.357020908,active_measure,45,6.287,2713.45703125
422.407784542,active_measure,45,6.287,2713.45703125
422.455919001,active_measure,45,6.287,2713.45703125
422.506686408,active_measure,45,6.287,2713.45703125
422.55719761,active_measure,45,6.287,2713.45703125
422.607802416,active_measure,45,6.287,2713.45703125
422.656512407,active_measure,45,6.287,2713.45703125
422.707819412,active_measure,45,6.287,2713.45703125
422.755961736,active_measure,45,6.287,2713.45703125
422.806834231,active_measure,45,6.287,2713.45703125
422.857107921,active_measure,45,6.287,2713.45703125
422.907799642,active_measure,45,6.287,2713.45703125
422.956492864,active_measure,45,6.287,2713.45703125
423.006869086,active_measure,45,6.287,2713.45703125
423.056152152,active_measure,45,6.287,2713.45703125
423.106365361,active_measure,45,6.287,2713.45703125
423.157298977,active_measure,45,6.287,2713.45703125
423.207479001,active_measure,45,6.287,2713.45703125
423.256067356,active_measure,45,6.287,2713.45703125
423.306080206,active_measure,45,6.287,2713.45703125
423.356438507,active_measure,45,6.287,2712.96484375
423.409098677,active_measure,45,6.287,2712.96484375
423.456683223,active_measure,45,6.287,2712.96484375
423.505945134,active_measure,45,6.287,2712.96484375
423.556172576,active_measure,45,6.287,2712.96484375
423.608556473,active_measure,45,6.287,2712.96484375
423.657244985,active_measure,45,6.287,2712.96484375
423.706001275,active_measure,45,6.287,2712.96484375
423.756163339,active_measure,45,6.287,2712.96484375
423.80914364,active_measure,45,6.287,2712.96484375
423.856335206,active_measure,45,6.287,2712.96484375
423.906521367,active_measure,45,6.287,2712.96484375
423.95585102,active_measure,45,6.287,2712.96484375
424.005990652,active_measure,45,6.287,2712.96484375
424.056465814,active_measure,45,6.287,2712.96484375
424.107248091,active_measure,45,6.287,2712.96484375
424.155921178,active_measure,45,6.287,2712.96484375
424.206766753,active_measure,45,6.287,2712.96484375
424.257035861,active_measure,45,6.287,2712.96484375
424.305832536,active_measure,45,6.287,2712.96484375
424.356685183,active_measure,45,6.287,2713.2109375
424.4072423,active_measure,45,6.287,2713.2109375
424.457638484,active_measure,45,6.287,2713.2109375
424.506268175,active_measure,45,6.287,2713.2109375
424.557069838,active_measure,45,6.287,2713.2109375
424.60779649,active_measure,45,6.287,2713.2109375
424.656647816,active_measure,45,6.287,2713.2109375
424.706858068,active_measure,45,6.287,2713.2109375
424.757606352,active_measure,45,6.287,2713.2109375
424.806312042,active_measure,45,6.287,2713.2109375
424.856675066,active_measure,45,6.287,2713.2109375
424.907443064,active_measure,45,6.287,2713.2109375
424.956488285,active_measure,45,6.287,2713.2109375
425.006905646,active_measure,45,6.287,2713.2109375
425.057257214,active_measure,45,6.287,2713.2109375
425.106489833,active_measure,45,6.287,2713.2109375
425.156767383,active_measure,45,6.287,2713.2109375
425.207585526,active_measure,45,6.287,2713.2109375
425.257956646,active_measure,45,6.287,2713.2109375
425.30684247,active_measure,45,6.287,2713.2109375
425.357357243,active_measure,45,6.133,2713.2109375
425.406013939,active_measure,45,6.133,2713.2109375
425.458409958,active_measure,45,6.133,2713.2109375
425.507140606,active_measure,45,6.133,2713.2109375
425.556020855,active_measure,45,6.133,2713.2109375
425.606565639,active_measure,45,6.133,2713.2109375
425.658986675,active_measure,45,6.133,2713.2109375
425.70768103,active_measure,45,6.133,2713.2109375
425.756381882,active_measure,45,6.133,2713.2109375
425.807311318,active_measure,45,6.133,2713.2109375
425.85586122,active_measure,45,6.133,2713.2109375
425.906206349,active_measure,45,6.133,2713.2109375
425.957015557,active_measure,45,6.133,2713.2109375
426.007726426,active_measure,45,6.133,2713.2109375
426.056473487,active_measure,45,6.133,2713.2109375
426.106900059,active_measure,45,6.133,2713.2109375
426.157667185,active_measure,45,6.133,2713.2109375
426.206372101,active_measure,45,6.133,2713.2109375
426.257018584,active_measure,45,6.133,2713.2109375
426.307199963,active_measure,45,6.133,2713.2109375
426.356188472,active_measure,45,6.133,2712.96484375
426.407594372,active_measure,45,6.133,2712.96484375
426.455844616,active_measure,45,6.133,2712.96484375
426.50615803,active_measure,45,6.133,2712.96484375
426.556725367,active_measure,45,6.133,2712.96484375
426.6075178,active_measure,45,6.133,2712.96484375
426.656308312,active_measure,45,6.133,2712.96484375
426.706540471,active_measure,45,6.133,2712.96484375
426.75577087,active_measure,45,6.133,2712.96484375
426.806035701,active_measure,45,6.133,2712.96484375
426.856834279,active_measure,45,6.133,2712.96484375
426.907139752,active_measure,45,6.133,2712.96484375
426.955874486,active_measure,45,6.133,2712.96484375
427.006665607,active_measure,45,6.133,2712.96484375
427.057461464,active_measure,45,6.133,2712.96484375
427.108322795,active_measure,45,6.133,2712.96484375
427.15653204,active_measure,45,6.133,2712.96484375
427.207299961,active_measure,45,6.133,2712.96484375
427.256496438,active_measure,45,6.133,2712.96484375
427.306363977,active_measure,45,6.133,2712.96484375
427.357508165,active_measure,45,6.133,2712.96484375
427.406826246,active_measure,45,6.133,2712.96484375
427.456595798,active_measure,45,6.133,2712.96484375
427.509378981,active_measure,45,6.133,2712.96484375
427.557747233,active_measure,45,6.133,2712.96484375
427.606366438,active_measure,45,6.133,2712.96484375
427.65664752,active_measure,45,6.133,2712.96484375
427.709447947,active_measure,45,6.133,2712.96484375
427.756029773,active_measure,45,6.133,2712.96484375
427.806883482,active_measure,45,6.133,2712.96484375
427.856854794,active_measure,45,6.133,2712.96484375
427.906296073,active_measure,45,6.133,2712.96484375
427.956857388,active_measure,45,6.133,2712.96484375
428.007556756,active_measure,45,6.133,2712.96484375
428.056325565,active_measure,45,6.133,2712.96484375
428.107044421,active_measure,45,6.133,2712.96484375
428.157357344,active_measure,45,6.133,2712.96484375
428.206038886,active_measure,45,6.133,2712.96484375
428.256755182,active_measure,45,6.133,2712.96484375
428.307092266,active_measure,45,6.133,2712.96484375
428.355856627,active_measure,45,6.133,2713.45703125
428.40783738,active_measure,45,6.133,2713.45703125
428.456048603,active_measure,45,6.133,2713.45703125
428.506754209,active_measure,45,6.133,2713.45703125
428.558533925,active_measure,45,6.133,2713.45703125
428.607270055,active_measure,45,6.133,2713.45703125
428.655994312,active_measure,45,6.133,2713.45703125
428.706743371,active_measure,45,6.133,2713.45703125
428.757067584,active_measure,45,6.133,2713.45703125
428.807831204,active_measure,45,6.133,2713.45703125
428.856885904,active_measure,45,6.133,2713.45703125
428.907340649,active_measure,45,6.133,2713.45703125
428.958257681,active_measure,45,6.133,2713.45703125
429.006477923,active_measure,45,6.133,2713.45703125
429.057128802,active_measure,45,6.133,2713.45703125
429.105812451,active_measure,45,6.133,2713.45703125
429.160234556,active_measure,45,6.133,2713.45703125
429.207570513,active_measure,45,6.133,2713.45703125
429.257798211,active_measure,45,6.133,2713.45703125
429.30733123,active_measure,45,6.133,2713.45703125
429.35618154,active_measure,45,6.287,2713.45703125
429.407659102,active_measure,45,6.287,2713.45703125
429.456461891,active_measure,45,6.287,2713.45703125
429.507168098,active_measure,45,6.287,2713.45703125
429.600759165,idle_settle,,6.287,2713.45703125
429.65082794,idle_settle,,6.287,2713.45703125
429.7008138,idle_settle,,6.287,2713.45703125
429.750818797,idle_settle,,6.287,2713.45703125
429.800811601,idle_settle,,6.287,2713.45703125
429.850809558,idle_settle,,6.287,2713.45703125
429.900811866,idle_settle,,6.287,2713.45703125
429.950807583,idle_settle,,6.287,2713.45703125
430.000824996,idle_settle,,6.287,2713.45703125
430.050808488,idle_settle,,6.287,2713.45703125
430.1008099,idle_settle,,6.287,2713.45703125
430.150807089,idle_settle,,6.287,2713.45703125
430.200835542,idle_settle,,6.287,2713.45703125
430.250809946,idle_settle,,6.287,2713.45703125
430.300840352,idle_settle,,6.287,2713.45703125
430.350834148,idle_settle,,6.133,2712.47265625
430.400816168,idle_settle,,6.133,2712.47265625
430.450810028,idle_settle,,6.133,2712.47265625
430.500809711,idle_settle,,6.133,2712.47265625
430.550809646,idle_settle,,6.133,2712.47265625
430.600809389,idle_settle,,6.133,2712.47265625
430.650820395,idle_settle,,6.133,2712.47265625
430.700809418,idle_settle,,6.133,2712.47265625
430.750809256,idle_settle,,6.133,2712.47265625
430.800809479,idle_settle,,6.133,2712.47265625
430.850807301,idle_settle,,6.133,2712.47265625
430.900808932,idle_settle,,6.133,2712.47265625
430.950807618,idle_settle,,6.133,2712.47265625
431.000811425,idle_settle,,6.133,2712.47265625
431.050807871,idle_settle,,6.133,2712.47265625
431.100812542,idle_settle,,6.133,2712.47265625
431.150807772,idle_settle,,6.133,2712.47265625
431.200815451,idle_settle,,6.133,2712.47265625
431.250807993,idle_settle,,6.133,2712.47265625
431.300818392,idle_settle,,6.133,2712.47265625
431.350822295,idle_settle,,5.98,2712.3828125
431.400811157,idle_settle,,5.98,2712.3828125
431.45081186,idle_settle,,5.98,2712.3828125
431.50080824,idle_settle,,5.98,2712.3828125
431.550810761,idle_settle,,5.98,2712.3828125
431.600808482,idle_settle,,5.98,2712.3828125
431.650809146,idle_settle,,5.98,2712.3828125
431.700807347,idle_settle,,5.98,2712.3828125
431.750809131,idle_settle,,5.98,2712.3828125
431.800808868,idle_settle,,5.98,2712.3828125
431.850809149,idle_settle,,5.98,2712.3828125
431.900809237,idle_settle,,5.98,2712.3828125
431.950808558,idle_settle,,5.98,2712.3828125
432.000811174,idle_settle,,5.98,2712.3828125
432.050811519,idle_settle,,5.98,2712.3828125
432.10081436,idle_settle,,5.98,2712.3828125
432.150810512,idle_settle,,5.98,2712.3828125
432.200810921,idle_settle,,5.98,2712.3828125
432.250809633,idle_settle,,5.98,2712.3828125
432.300823162,idle_settle,,5.98,2712.3828125
432.350825683,idle_settle,,5.98,2711.63671875
432.400811755,idle_settle,,5.98,2711.63671875
432.450816004,idle_settle,,5.98,2711.63671875
432.500807899,idle_settle,,5.98,2711.63671875
432.550808973,idle_settle,,5.98,2711.63671875
432.600808,idle_settle,,5.98,2711.63671875
432.650824179,idle_settle,,5.98,2711.63671875
432.700808198,idle_settle,,5.98,2711.63671875
432.750822457,idle_settle,,5.98,2711.63671875
432.800812939,idle_settle,,5.98,2711.63671875
432.850819198,idle_settle,,5.98,2711.63671875
432.900811313,idle_settle,,5.98,2711.63671875
432.950811555,idle_settle,,5.98,2711.63671875
433.000809174,idle_settle,,5.98,2711.63671875
433.050813321,idle_settle,,5.98,2711.63671875
433.100810267,idle_settle,,5.98,2711.63671875
433.150814222,idle_settle,,5.98,2711.63671875
433.200808577,idle_settle,,5.98,2711.63671875
433.250840405,idle_settle,,5.98,2711.63671875
433.300805926,idle_settle,,5.98,2711.63671875
433.350834394,idle_settle,,5.98,2712.62890625
433.40081246,idle_settle,,5.98,2712.62890625
433.450815775,idle_settle,,5.98,2712.62890625
433.500810736,idle_settle,,5.98,2712.62890625
433.550809789,idle_settle,,5.98,2712.62890625
433.600808202,idle_settle,,5.98,2712.62890625
433.650825271,idle_settle,,5.98,2712.62890625
433.700811492,idle_settle,,5.98,2712.62890625
433.750807761,idle_settle,,5.98,2712.62890625
433.800809822,idle_settle,,5.98,2712.62890625
433.850807531,idle_settle,,5.98,2712.62890625
433.900810872,idle_settle,,5.98,2712.62890625
433.950808741,idle_settle,,5.98,2712.62890625
434.000809234,idle_settle,,5.98,2712.62890625
434.050808414,idle_settle,,5.98,2712.62890625
434.100808875,idle_settle,,5.98,2712.62890625
434.15080732,idle_settle,,5.98,2712.62890625
434.200809093,idle_settle,,5.98,2712.62890625
434.250809138,idle_settle,,5.98,2712.62890625
434.300805567,idle_settle,,5.98,2712.62890625
434.350825453,idle_settle,,5.98,2712.62890625
434.400815609,idle_settle,,5.98,2712.62890625
434.450811878,idle_settle,,5.98,2712.62890625
434.500813394,idle_settle,,5.98,2712.62890625
434.550809529,idle_settle,,5.98,2712.62890625
434.600815137,idle_settle,,5.98,2712.62890625
434.650820648,idle_settle,,5.98,2712.62890625
434.700814511,idle_settle,,5.98,2712.62890625
434.75080815,idle_settle,,5.98,2712.62890625
434.800810526,idle_settle,,5.98,2712.62890625
434.850807557,idle_settle,,5.98,2712.62890625
434.900812428,idle_settle,,5.98,2712.62890625
434.950812116,idle_settle,,5.98,2712.62890625
435.000813051,idle_settle,,5.98,2712.62890625
435.050811426,idle_settle,,5.98,2712.62890625
435.100811017,idle_settle,,5.98,2712.62890625
435.150808849,idle_settle,,5.98,2712.62890625
435.200809656,idle_settle,,5.98,2712.62890625
435.250809311,idle_settle,,5.98,2712.62890625
435.300827559,idle_settle,,5.98,2712.62890625
435.350831951,idle_settle,,5.98,2711.890625
435.400813909,idle_settle,,5.98,2711.890625
435.450807676,idle_settle,,5.98,2711.890625
435.500810914,idle_settle,,5.98,2711.890625
435.550807876,idle_settle,,5.98,2711.890625
435.600809766,idle_settle,,5.98,2711.890625
435.650809575,idle_settle,,5.98,2711.890625
435.700809353,idle_settle,,5.98,2711.890625
435.750807435,idle_settle,,5.98,2711.890625
435.800808685,idle_settle,,5.98,2711.890625
435.850808398,idle_settle,,5.98,2711.890625
435.90080984,idle_settle,,5.98,2711.890625
435.950808242,idle_settle,,5.98,2711.890625
436.000811508,idle_settle,,5.98,2711.890625
436.050809301,idle_settle,,5.98,2711.890625
436.100818295,idle_settle,,5.98,2711.890625
436.150809497,idle_settle,,5.98,2711.890625
436.200809658,idle_settle,,5.98,2711.890625
436.250822652,idle_settle,,5.98,2711.890625
436.300836863,idle_settle,,5.98,2711.890625
436.350841664,idle_settle,,5.98,2711.64453125
436.400814145,idle_settle,,5.98,2711.64453125
436.450808515,idle_settle,,5.98,2711.64453125
436.500811427,idle_settle,,5.98,2711.64453125
436.550807487,idle_settle,,5.98,2711.64453125
436.60081302,idle_settle,,5.98,2711.64453125
436.65080908,idle_settle,,5.98,2711.64453125
436.70081122,idle_settle,,5.98,2711.64453125
436.7508076,idle_settle,,5.98,2711.64453125
436.800807596,idle_settle,,5.98,2711.64453125
436.850809609,idle_settle,,5.98,2711.64453125
436.900807013,idle_settle,,5.98,2711.64453125
436.950810561,idle_settle,,5.98,2711.64453125
437.000807133,idle_settle,,5.98,2711.64453125
437.050810042,idle_settle,,5.98,2711.64453125
437.10080751,idle_settle,,5.98,2711.64453125
437.15080741,idle_settle,,5.98,2711.64453125
437.200807278,idle_settle,,5.98,2711.64453125
437.250817323,idle_settle,,5.98,2711.64453125
437.300818375,idle_settle,,5.98,2711.64453125
437.350839428,idle_settle,,5.98,2711.3984375
437.400815327,idle_settle,,5.98,2711.3984375
437.450809243,idle_settle,,5.98,2711.3984375
437.50080767,idle_settle,,5.98,2711.3984375
437.550808301,idle_settle,,5.98,2711.3984375
437.600808452,idle_settle,,5.98,2711.3984375
