platform,target_fps,phase,sample_time_s,power_w
RTX 4090,45,active_measure,6.732475012016948,72.654
RTX 4090,45,active_measure,6.75271607801551,72.654
RTX 4090,45,active_measure,6.772960906993831,72.654
RTX 4090,45,active_measure,6.793221265019383,72.654
RTX 4090,45,active_measure,6.813522486016154,72.654
RTX 4090,45,active_measure,6.833777780004311,72.654
RTX 4090,45,active_measure,6.85402501601493,72.787
RTX 4090,45,active_measure,6.874280436022673,72.787
RTX 4090,45,active_measure,6.8945319520134944,72.787
RTX 4090,45,active_measure,6.914743910019752,72.787
RTX 4090,45,active_measure,6.934995701012667,72.787
RTX 4090,45,active_measure,6.9551883510139305,72.787
RTX 4090,45,active_measure,6.975415143009741,72.787
RTX 4090,45,active_measure,6.995705440000165,72.787
RTX 4090,45,active_measure,7.015959261014359,72.787
RTX 4090,45,active_measure,7.036213369021425,72.787
RTX 4090,45,active_measure,7.056459838000592,72.787
RTX 4090,45,active_measure,7.0767300270090345,72.787
RTX 4090,45,active_measure,7.096983091003494,72.787
RTX 4090,45,active_measure,7.117278674006229,72.787
RTX 4090,45,active_measure,7.137555805005832,72.787
RTX 4090,45,active_measure,7.157767519005574,72.787
RTX 4090,45,active_measure,7.178020635008579,72.787
RTX 4090,45,active_measure,7.198266355000669,72.787
RTX 4090,45,active_measure,7.218515004002256,72.787
RTX 4090,45,active_measure,7.238777774007758,72.787
RTX 4090,45,active_measure,7.259032786008902,72.787
RTX 4090,45,active_measure,7.279278525005793,72.787
RTX 4090,45,active_measure,7.2995315000007395,72.787
RTX 4090,45,active_measure,7.319796733994735,72.787
RTX 4090,45,active_measure,7.340051815001061,72.733
RTX 4090,45,active_measure,7.360299378022319,72.733
RTX 4090,45,active_measure,7.380538274999708,72.733
RTX 4090,45,active_measure,7.400854175008135,72.733
RTX 4090,45,active_measure,7.421069849020569,72.733
RTX 4090,45,active_measure,7.441327784996247,72.733
RTX 4090,45,active_measure,7.461600739014102,72.733
RTX 4090,45,active_measure,7.4818524080037605,72.733
RTX 4090,45,active_measure,7.501970715005882,72.733
RTX 4090,45,active_measure,7.522176701022545,72.733
RTX 4090,45,active_measure,7.542425321997143,72.733
RTX 4090,45,active_measure,7.562731683021411,72.733
RTX 4090,45,active_measure,7.582983847009018,72.733
RTX 4090,45,active_measure,7.6033261560078245,72.733
RTX 4090,45,active_measure,7.623562862019753,72.733
RTX 4090,45,active_measure,7.643847333005397,72.733
RTX 4090,45,active_measure,7.663956595002674,72.733
RTX 4090,45,active_measure,7.68403588901856,72.733
RTX 4090,45,active_measure,7.704258011013735,72.733
RTX 4090,45,active_measure,7.724532437016023,72.733
RTX 4090,45,active_measure,7.744864647014765,72.733
RTX 4090,45,active_measure,7.765122056007385,72.733
RTX 4090,45,active_measure,7.7853423960041255,72.733
RTX 4090,45,active_measure,7.805559393018484,72.733
RTX 4090,45,active_measure,7.8258533110201824,72.733
RTX 4090,45,active_measure,7.846103528019739,72.512
RTX 4090,45,active_measure,7.866373323020525,72.512
RTX 4090,45,active_measure,7.886635912000202,72.512
RTX 4090,45,active_measure,7.906913929997245,72.512
RTX 4090,45,active_measure,7.927209112007404,72.512
RTX 4090,45,active_measure,7.947338385012699,72.512
RTX 4090,45,active_measure,7.967603855999187,72.512
RTX 4090,45,active_measure,7.987801331997616,72.512
RTX 4090,45,active_measure,8.008002538001165,72.512
RTX 4090,45,active_measure,8.028248314018128,72.512
RTX 4090,45,active_measure,8.048480654018931,72.512
RTX 4090,45,active_measure,8.068722410011105,72.512
RTX 4090,45,active_measure,8.088987747003557,72.512
RTX 4090,45,active_measure,8.109267668012762,72.512
RTX 4090,45,active_measure,8.129465859004995,72.512
RTX 4090,45,active_measure,8.149674615007825,72.512
RTX 4090,45,active_measure,8.169880538014695,72.512
RTX 4090,45,active_measure,8.190141261002282,72.512
RTX 4090,45,active_measure,8.210423971002456,72.512
RTX 4090,45,active_measure,8.230784721003147,72.512
RTX 4090,45,active_measure,8.250996351009235,72.512
RTX 4090,45,active_measure,8.271108559012646,72.512
RTX 4090,45,active_measure,8.291338406997966,72.512
RTX 4090,45,active_measure,8.311615843995241,72.512
RTX 4090,45,active_measure,8.33188389101997,72.512
RTX 4090,45,active_measure,8.352163272007601,72.445
RTX 4090,45,active_measure,8.372435956000118,72.445
RTX 4090,45,active_measure,8.392713274020934,72.445
RTX 4090,45,active_measure,8.412943567003822,72.445
RTX 4090,45,active_measure,8.433109069010243,72.445
RTX 4090,45,active_measure,8.45340282502002,72.445
RTX 4090,45,active_measure,8.473631316999672,72.445
RTX 4090,45,active_measure,8.49388190600439,72.445
RTX 4090,45,active_measure,8.514126151014352,72.445
RTX 4090,45,active_measure,8.534378539014142,72.445
RTX 4090,45,active_measure,8.554666665993864,72.445
RTX 4090,45,active_measure,8.574893893004628,72.445
RTX 4090,45,active_measure,8.595122782018734,72.445
RTX 4090,45,active_measure,8.615335930022411,72.445
RTX 4090,45,active_measure,8.635636364022503,72.445
RTX 4090,45,active_measure,8.65585856299731,72.445
RTX 4090,45,active_measure,8.676030937000178,72.445
RTX 4090,45,active_measure,8.69625418301439,72.445
RTX 4090,45,active_measure,8.716516524000326,72.445
RTX 4090,45,active_measure,8.73679370500031,72.445
RTX 4090,45,active_measure,8.757042528013699,72.445
RTX 4090,45,active_measure,8.777307971002301,72.445
RTX 4090,45,active_measure,8.797560292994604,72.445
RTX 4090,45,active_measure,8.817710653995164,72.445
RTX 4090,45,active_measure,8.837987444014288,72.445
RTX 4090,45,active_measure,8.858326510002371,72.637
RTX 4090,45,active_measure,8.878555933013558,72.637
RTX 4090,45,active_measure,8.898825819022022,72.637
RTX 4090,45,active_measure,8.919035218015779,72.637
RTX 4090,45,active_measure,8.93910182401305,72.637
RTX 4090,45,active_measure,8.959315165993758,72.637
RTX 4090,45,active_measure,8.97956780801178,72.637
RTX 4090,45,active_measure,8.999871147010708,72.637
RTX 4090,45,active_measure,9.02012660499895,72.637
RTX 4090,45,active_measure,9.04037073100335,72.637
RTX 4090,45,active_measure,9.060648359998595,72.637
RTX 4090,45,active_measure,9.08091227299883,72.637
RTX 4090,45,active_measure,9.101160327001708,72.637
RTX 4090,45,active_measure,9.121409747021971,72.637
RTX 4090,45,active_measure,9.141669589007506,72.637
RTX 4090,45,active_measure,9.161944252002286,72.637
RTX 4090,45,active_measure,9.182221904018661,72.637
RTX 4090,45,active_measure,9.202511194016552,72.637
RTX 4090,45,active_measure,9.222813141997904,72.637
RTX 4090,45,active_measure,9.24305944601656,72.637
RTX 4090,45,active_measure,9.263314865995198,72.637
RTX 4090,45,active_measure,9.283562280994374,72.637
RTX 4090,45,active_measure,9.303829819022212,72.637
RTX 4090,45,active_measure,9.324070510017918,72.637
RTX 4090,45,active_measure,9.344366673001787,72.744
RTX 4090,45,active_measure,9.364646931993775,72.744
RTX 4090,45,active_measure,9.38490836499841,72.744
RTX 4090,45,active_measure,9.40517133299727,72.744
RTX 4090,45,active_measure,9.425481066020438,72.744
RTX 4090,45,active_measure,9.445716640009778,72.744
RTX 4090,45,active_measure,9.465902608004399,72.744
RTX 4090,45,active_measure,9.486164078000002,72.744
RTX 4090,45,active_measure,9.506272090016864,72.744
RTX 4090,45,active_measure,9.526452535996214,72.744
RTX 4090,45,active_measure,9.546700481994776,72.744
RTX 4090,45,active_measure,9.567070754012093,72.744
RTX 4090,45,active_measure,9.587314958014758,72.744
RTX 4090,45,active_measure,9.60760618900531,72.744
RTX 4090,45,active_measure,9.627862087014364,72.744
RTX 4090,45,active_measure,9.648125916020945,72.744
RTX 4090,45,active_measure,9.668400566995842,72.744
RTX 4090,45,active_measure,9.688683604996186,72.744
RTX 4090,45,active_measure,9.709000985021703,72.744
RTX 4090,45,active_measure,9.729249213996809,72.744
RTX 4090,45,active_measure,9.749511736008571,72.744
RTX 4090,45,active_measure,9.769757699017646,72.744
RTX 4090,45,active_measure,9.790001273009693,72.744
RTX 4090,45,active_measure,9.810256650001975,72.744
RTX 4090,45,active_measure,9.830514660017798,72.744
RTX 4090,45,active_measure,9.850771416997304,72.783
RTX 4090,45,active_measure,9.871034579002298,72.783
RTX 4090,45,active_measure,9.89128789800452,72.783
RTX 4090,45,active_measure,9.911576076003257,72.783
RTX 4090,45,active_measure,9.931872659013607,72.783
RTX 4090,45,active_measure,9.952165685012005,72.783
RTX 4090,45,active_measure,9.97242317101336,72.783
RTX 4090,45,active_measure,9.992732523998711,72.783
RTX 4090,60,idle_measure,0.00026123301358893514,72.091
RTX 4090,60,idle_measure,0.02048953200574033,72.091
RTX 4090,60,idle_measure,0.04077046501333825,72.091
RTX 4090,60,idle_measure,0.061030598008073866,72.091
RTX 4090,60,idle_measure,0.0813441070204135,72.091
RTX 4090,60,idle_measure,0.10166765699977987,72.091
RTX 4090,60,idle_measure,0.1219378920213785,72.091
RTX 4090,60,idle_measure,0.142254694015719,72.091
RTX 4090,60,idle_measure,0.16260736700496636,72.091
RTX 4090,60,idle_measure,0.18291318500996567,72.091
RTX 4090,60,idle_measure,0.2032219120010268,72.091
RTX 4090,60,idle_measure,0.22357529602595605,72.091
RTX 4090,60,idle_measure,0.2438918630068656,72.091
RTX 4090,60,idle_measure,0.26419656100915745,72.091
RTX 4090,60,idle_measure,0.28448277901043184,72.091
RTX 4090,60,idle_measure,0.304697051004041,72.091
RTX 4090,60,idle_measure,0.3249826329993084,72.004
RTX 4090,60,idle_measure,0.3453369330090936,72.004
RTX 4090,60,idle_measure,0.3656559420051053,72.004
RTX 4090,60,idle_measure,0.3860702670062892,72.004
RTX 4090,60,idle_measure,0.40642033200128935,72.004
RTX 4090,60,idle_measure,0.4266746510111261,72.004
RTX 4090,60,idle_measure,0.4469697550230194,72.004
RTX 4090,60,idle_measure,0.4672863310261164,72.004
RTX 4090,60,idle_measure,0.48754149800515734,72.004
RTX 4090,60,idle_measure,0.5078262370079756,72.004
RTX 4090,60,idle_measure,0.5281776900228579,72.004
RTX 4090,60,idle_measure,0.548492502013687,72.004
RTX 4090,60,idle_measure,0.5688572360086255,72.004
RTX 4090,60,idle_measure,0.5891770660236944,72.004
RTX 4090,60,idle_measure,0.6094834100222215,72.004
RTX 4090,60,idle_measure,0.6298228450177703,72.004
RTX 4090,60,idle_measure,0.6501318090013228,72.004
RTX 4090,60,idle_measure,0.6704258880054113,72.004
RTX 4090,60,idle_measure,0.6907578830141574,72.004
RTX 4090,60,idle_measure,0.7110682690108661,72.004
RTX 4090,60,idle_measure,0.7313764840073418,72.004
RTX 4090,60,idle_measure,0.7517198990099132,72.004
RTX 4090,60,idle_measure,0.7720381780236494,72.004
RTX 4090,60,idle_measure,0.7923643350077327,72.004
RTX 4090,60,idle_measure,0.8126179670216516,72.075
RTX 4090,60,idle_measure,0.8328644850116689,72.075
RTX 4090,60,idle_measure,0.8531409020069987,72.075
RTX 4090,60,idle_measure,0.8735061900224537,72.075
RTX 4090,60,idle_measure,0.8938277020060923,72.075
RTX 4090,60,idle_measure,0.9141780370264314,72.075
RTX 4090,60,idle_measure,0.9344577450247016,72.075
RTX 4090,60,idle_measure,0.9547666819998994,72.075
RTX 4090,60,idle_measure,0.9751219720055815,72.075
RTX 4090,60,idle_measure,0.9954110360122286,72.075
RTX 4090,60,idle_measure,1.0157290610077325,72.075
RTX 4090,60,idle_measure,1.036053420015378,72.075
RTX 4090,60,idle_measure,1.0563736410113052,72.075
RTX 4090,60,idle_measure,1.0767235830135178,72.075
RTX 4090,60,idle_measure,1.0970335130114108,72.075
RTX 4090,60,idle_measure,1.1173598840250634,72.075
RTX 4090,60,idle_measure,1.1376772400108166,72.075
RTX 4090,60,idle_measure,1.1579984140116721,72.075
RTX 4090,60,idle_measure,1.1783222510130145,72.075
RTX 4090,60,idle_measure,1.1986693290236872,72.075
RTX 4090,60,idle_measure,1.21900215302594,72.075
RTX 4090,60,idle_measure,1.239303253008984,72.075
RTX 4090,60,idle_measure,1.2596277840202674,72.075
RTX 4090,60,idle_measure,1.2799693410051987,72.075
RTX 4090,60,idle_measure,1.30027349802549,72.075
RTX 4090,60,idle_measure,1.320605554006761,72.196
RTX 4090,60,idle_measure,1.3409200810128823,72.196
RTX 4090,60,idle_measure,1.3612788890022784,72.196
RTX 4090,60,idle_measure,1.3816093610075768,72.196
RTX 4090,60,idle_measure,1.4019437690149061,72.196
RTX 4090,60,idle_measure,1.422264435008401,72.196
RTX 4090,60,idle_measure,1.4426016490033362,72.196
RTX 4090,60,idle_measure,1.462908329005586,72.196
RTX 4090,60,idle_measure,1.4831571649992839,72.196
RTX 4090,60,idle_measure,1.5034316750243306,72.196
RTX 4090,60,idle_measure,1.5237601770204492,72.196
RTX 4090,60,idle_measure,1.5441383740107995,72.196
RTX 4090,60,idle_measure,1.5644613730255514,72.196
RTX 4090,60,idle_measure,1.5847887050185818,72.196
RTX 4090,60,idle_measure,1.6051443590258714,72.196
RTX 4090,60,idle_measure,1.6254632860072888,72.196
RTX 4090,60,idle_measure,1.6458302640239708,72.196
RTX 4090,60,idle_measure,1.6661478590103798,72.196
RTX 4090,60,idle_measure,1.6864396150049288,72.196
RTX 4090,60,idle_measure,1.7067641370231286,72.196
RTX 4090,60,idle_measure,1.7271032060089055,72.196
RTX 4090,60,idle_measure,1.7474037530191708,72.196
RTX 4090,60,idle_measure,1.7677609990059864,72.196
RTX 4090,60,idle_measure,1.7880805430177134,72.196
RTX 4090,60,idle_measure,1.8083858840109315,72.21
RTX 4090,60,idle_measure,1.8286718210147228,72.21
RTX 4090,60,idle_measure,1.8490184060065076,72.21
RTX 4090,60,idle_measure,1.8693947220162954,72.21
RTX 4090,60,idle_measure,1.8896857100189663,72.21
RTX 4090,60,idle_measure,1.9100111730222125,72.21
RTX 4090,60,idle_measure,1.9303232300153468,72.21
RTX 4090,60,idle_measure,1.950643806019798,72.21
RTX 4090,60,idle_measure,1.970956796023529,72.21
RTX 4090,60,idle_measure,1.9912639390095137,72.21
RTX 4090,60,idle_measure,2.011600112018641,72.21
RTX 4090,60,idle_measure,2.031736594013637,72.21
RTX 4090,60,idle_measure,2.0520620240131393,72.21
RTX 4090,60,idle_measure,2.0723624680249486,72.21
RTX 4090,60,idle_measure,2.0927062990085687,72.21
RTX 4090,60,idle_measure,2.1130435860250145,72.21
RTX 4090,60,idle_measure,2.13335398901836,72.21
RTX 4090,60,idle_measure,2.153537888021674,72.21
RTX 4090,60,idle_measure,2.1738323440076783,72.21
RTX 4090,60,idle_measure,2.1941398520139046,72.21
RTX 4090,60,idle_measure,2.2144487620098516,72.21
RTX 4090,60,idle_measure,2.2347597680054605,72.21
RTX 4090,60,idle_measure,2.2551238590094727,72.21
RTX 4090,60,idle_measure,2.275452538015088,72.21
RTX 4090,60,idle_measure,2.2957288790203165,72.21
RTX 4090,60,idle_measure,2.3160410200071055,72.143
RTX 4090,60,idle_measure,2.3362685440224595,72.143
RTX 4090,60,idle_measure,2.3565436740173027,72.143
RTX 4090,60,idle_measure,2.3767371020221617,72.143
RTX 4090,60,idle_measure,2.3968750460189767,72.143
RTX 4090,60,idle_measure,2.4171498710056767,72.143
RTX 4090,60,idle_measure,2.4374716349993832,72.143
RTX 4090,60,idle_measure,2.4578087700065225,72.143
RTX 4090,60,idle_measure,2.478184919018531,72.143
RTX 4090,60,idle_measure,2.4985096150194295,72.143
RTX 4090,60,idle_measure,2.5188286360062193,72.143
RTX 4090,60,idle_measure,2.5391427540162113,72.143
RTX 4090,60,idle_measure,2.559469555009855,72.143
RTX 4090,60,idle_measure,2.579788384027779,72.143
RTX 4090,60,idle_measure,2.600108277023537,72.143
RTX 4090,60,idle_measure,2.620435909018852,72.143
RTX 4090,60,idle_measure,2.64076541599934,72.143
RTX 4090,60,idle_measure,2.661068116023671,72.143
RTX 4090,60,idle_measure,2.6813849190075416,72.143
RTX 4090,60,idle_measure,2.7017578200029675,72.143
RTX 4090,60,idle_measure,2.7220799700007774,72.143
RTX 4090,60,idle_measure,2.7423933730169665,72.143
RTX 4090,60,idle_measure,2.762709716014797,72.143
RTX 4090,60,idle_measure,2.7830336860206444,72.143
RTX 4090,60,idle_measure,2.8033415240061004,72.143
RTX 4090,60,idle_measure,2.8236622430267744,72.031
RTX 4090,60,idle_measure,2.8439708020014223,72.031
RTX 4090,60,idle_measure,2.864284895011224,72.031
RTX 4090,60,idle_measure,2.8846079890208784,72.031
RTX 4090,60,idle_measure,2.904923415015219,72.031
RTX 4090,60,idle_measure,2.92519439800526,72.031
RTX 4090,60,idle_measure,2.9455055390135385,72.031
RTX 4090,60,idle_measure,2.9658438360202126,72.031
RTX 4090,60,idle_measure,2.9861356760084163,72.031
RTX 4090,60,idle_measure,3.006446050014347,72.031
RTX 4090,60,idle_measure,3.0267634540214203,72.031
RTX 4090,60,idle_measure,3.047113544016611,72.031
RTX 4090,60,idle_measure,3.0674198000051547,72.031
RTX 4090,60,idle_measure,3.08773428000859,72.031
RTX 4090,60,idle_measure,3.1080754670256283,72.031
RTX 4090,60,idle_measure,3.128382277005585,72.031
RTX 4090,60,idle_measure,3.148701477010036,72.031
RTX 4090,60,idle_measure,3.1690158640267327,72.031
RTX 4090,60,idle_measure,3.1893454940000083,72.031
RTX 4090,60,idle_measure,3.2096957440080587,72.031
RTX 4090,60,idle_measure,3.2300157750141807,72.031
RTX 4090,60,idle_measure,3.2503411670040805,72.031
RTX 4090,60,idle_measure,3.27065214200411,72.031
RTX 4090,60,idle_measure,3.2909701070166193,72.031
RTX 4090,60,idle_measure,3.3113005430204794,72.06
RTX 4090,60,idle_measure,3.331607967003947,72.06
RTX 4090,60,idle_measure,3.351985778019298,72.06
RTX 4090,60,idle_measure,3.37231369400979,72.06
RTX 4090,60,idle_measure,3.39262477500597,72.06
RTX 4090,60,idle_measure,3.412970411009155,72.06
RTX 4090,60,idle_measure,3.433302519028075,72.06
RTX 4090,60,idle_measure,3.4536276800208725,72.06
RTX 4090,60,idle_measure,3.473944345023483,72.06
RTX 4090,60,idle_measure,3.4942561230272986,72.06
RTX 4090,60,idle_measure,3.514593756000977,72.06
RTX 4090,60,idle_measure,3.5348835100012366,72.06
RTX 4090,60,idle_measure,3.5551601300248876,72.06
RTX 4090,60,idle_measure,3.575588633015286,72.06
RTX 4090,60,idle_measure,3.595880205015419,72.06
RTX 4090,60,idle_measure,3.6161912380193826,72.06
RTX 4090,60,idle_measure,3.6364805410266854,72.06
RTX 4090,60,idle_measure,3.6568123630131595,72.06
RTX 4090,60,idle_measure,3.6771577740146313,72.06
RTX 4090,60,idle_measure,3.6974538010254037,72.06
RTX 4090,60,idle_measure,3.7177731530100573,72.06
RTX 4090,60,idle_measure,3.73813175901887,72.06
RTX 4090,60,idle_measure,3.7583755800151266,72.06
RTX 4090,60,idle_measure,3.778618592012208,72.06
RTX 4090,60,idle_measure,3.798937140003545,72.06
RTX 4090,60,idle_measure,3.819255710026482,72.146
RTX 4090,60,idle_measure,3.8395895220164675,72.146
RTX 4090,60,idle_measure,3.859886734018801,72.146
RTX 4090,60,idle_measure,3.880237528006546,72.146
RTX 4090,60,idle_measure,3.9005721010034904,72.146
RTX 4090,60,idle_measure,3.920940911018988,72.146
RTX 4090,60,idle_measure,3.941226283001015,72.146
RTX 4090,60,idle_measure,3.9615403750212863,72.146
RTX 4090,60,idle_measure,3.981866968999384,72.146
RTX 4090,60,idle_measure,4.002022144006332,72.146
RTX 4090,60,idle_measure,4.022294057009276,72.146
RTX 4090,60,idle_measure,4.042667166009778,72.146
RTX 4090,60,idle_measure,4.062974916014355,72.146
RTX 4090,60,idle_measure,4.083318097022129,72.146
RTX 4090,60,idle_measure,4.103643192007439,72.146
RTX 4090,60,idle_measure,4.124006679019658,72.146
RTX 4090,60,idle_measure,4.144316300022183,72.146
RTX 4090,60,idle_measure,4.164623796008527,72.146
RTX 4090,60,idle_measure,4.184945737011731,72.146
RTX 4090,60,idle_measure,4.2053187410056125,72.146
RTX 4090,60,idle_measure,4.225638315023389,72.146
RTX 4090,60,idle_measure,4.246005038003204,72.146
RTX 4090,60,idle_measure,4.266319476009812,72.146
RTX 4090,60,idle_measure,4.286641997023253,72.146
RTX 4090,60,idle_measure,4.306952152022859,72.083
RTX 4090,60,idle_measure,4.327376182016451,72.083
RTX 4090,60,idle_measure,4.347686203022022,72.083
RTX 4090,60,idle_measure,4.368001519003883,72.083
RTX 4090,60,idle_measure,4.388323102000868,72.083
RTX 4090,60,idle_measure,4.408693751000101,72.083
RTX 4090,60,idle_measure,4.429054043022916,72.083
RTX 4090,60,idle_measure,4.449350890005007,72.083
RTX 4090,60,idle_measure,4.469613380002556,72.083
RTX 4090,60,idle_measure,4.489899241016246,72.083
RTX 4090,60,idle_measure,4.510205394006334,72.083
RTX 4090,60,idle_measure,4.530524776026141,72.083
RTX 4090,60,idle_measure,4.55084922601236,72.083
RTX 4090,60,idle_measure,4.571175326011144,72.083
RTX 4090,60,idle_measure,4.591491063009016,72.083
RTX 4090,60,idle_measure,4.611833604023559,72.083
RTX 4090,60,idle_measure,4.632154553022701,72.083
RTX 4090,60,idle_measure,4.6524865760002285,72.083
RTX 4090,60,idle_measure,4.67281006401754,72.083
RTX 4090,60,idle_measure,4.693130358005874,72.083
RTX 4090,60,idle_measure,4.713450618000934,72.083
RTX 4090,60,idle_measure,4.733858087012777,72.083
RTX 4090,60,idle_measure,4.754169006017037,72.083
RTX 4090,60,idle_measure,4.774485471018124,72.083
RTX 4090,60,idle_measure,4.79481201901217,72.083
RTX 4090,60,idle_measure,4.8151252120151184,71.956
RTX 4090,60,idle_measure,4.835444134019781,71.956
RTX 4090,60,idle_measure,4.855766530003166,71.956
RTX 4090,60,idle_measure,4.876192681025714,71.956
RTX 4090,60,idle_measure,4.896422774007078,71.956
RTX 4090,60,idle_measure,4.916678190027596,71.956
RTX 4090,60,idle_measure,4.936943612003233,71.956
RTX 4090,60,idle_measure,4.957267409015913,71.956
RTX 4090,60,idle_measure,4.977599869016558,71.956
RTX 4090,60,idle_measure,4.997906687000068,71.956
RTX 4090,60,idle_measure,5.0182234760141,71.956
RTX 4090,60,idle_measure,5.038538190012332,71.956
RTX 4090,60,idle_measure,5.058846208004979,71.956
RTX 4090,60,idle_measure,5.079121331014903,71.956
RTX 4090,60,idle_measure,5.099411041010171,71.956
RTX 4090,60,idle_measure,5.119676910020644,71.956
RTX 4090,60,idle_measure,5.140026750013931,71.956
RTX 4090,60,idle_measure,5.160347652010387,71.956
RTX 4090,60,idle_measure,5.180665542022325,71.956
RTX 4090,60,idle_measure,5.200986790005118,71.956
RTX 4090,60,idle_measure,5.221311287023127,71.956
RTX 4090,60,idle_measure,5.241632612014655,71.956
RTX 4090,60,idle_measure,5.2620505040104035,71.956
RTX 4090,60,idle_measure,5.282470485020895,71.956
RTX 4090,60,idle_measure,5.302777295000851,71.956
RTX 4090,60,idle_measure,5.323185861023376,71.908
RTX 4090,60,idle_measure,5.343481090007117,71.908
RTX 4090,60,idle_measure,5.363813065021532,71.908
RTX 4090,60,idle_measure,5.384129906015005,71.908
RTX 4090,60,idle_measure,5.404460795019986,71.908
RTX 4090,60,idle_measure,5.424848047026899,71.908
RTX 4090,60,idle_measure,5.445154769025976,71.908
RTX 4090,60,idle_measure,5.465520022000419,71.908
RTX 4090,60,idle_measure,5.485843722010031,71.908
RTX 4090,60,idle_measure,5.506163649028167,71.908
RTX 4090,60,idle_measure,5.526478296000278,71.908
RTX 4090,60,idle_measure,5.546793266024906,71.908
RTX 4090,60,idle_measure,5.5672171040205285,71.908
RTX 4090,60,idle_measure,5.587599208025495,71.908
RTX 4090,60,idle_measure,5.607898988004308,71.908
RTX 4090,60,idle_measure,5.628210960014258,71.908
RTX 4090,60,idle_measure,5.648531356011517,71.908
RTX 4090,60,idle_measure,5.6689275660028215,71.908
RTX 4090,60,idle_measure,5.689196232007816,71.908
RTX 4090,60,idle_measure,5.709585064003477,71.908
RTX 4090,60,idle_measure,5.729885393026052,71.908
RTX 4090,60,idle_measure,5.750201033020858,71.908
RTX 4090,60,idle_measure,5.770510172005743,71.908
RTX 4090,60,idle_measure,5.790843217022484,71.908
RTX 4090,60,idle_measure,5.8111655360262375,71.98
RTX 4090,60,idle_measure,5.831476740015205,71.98
RTX 4090,60,idle_measure,5.851833443011856,71.98
RTX 4090,60,idle_measure,5.872132281016093,71.98
RTX 4090,60,idle_measure,5.8924518810235895,71.98
RTX 4090,60,idle_measure,5.91278369401698,71.98
RTX 4090,60,idle_measure,5.933063396019861,71.98
RTX 4090,60,idle_measure,5.953360145009356,71.98
RTX 4090,60,idle_measure,5.9736778550141025,71.98
RTX 4090,60,idle_measure,5.994076372007839,71.98
RTX 4090,60,idle_measure,6.014386490016477,71.98
RTX 4090,60,idle_measure,6.034694376023253,71.98
RTX 4090,60,idle_measure,6.055016087018885,71.98
RTX 4090,60,idle_measure,6.075342500000261,71.98
RTX 4090,60,idle_measure,6.09577091500978,71.98
RTX 4090,60,idle_measure,6.116069110023091,71.98
RTX 4090,60,idle_measure,6.136351585999364,71.98
RTX 4090,60,idle_measure,6.156657754007028,71.98
RTX 4090,60,idle_measure,6.176976993010612,71.98
RTX 4090,60,idle_measure,6.197389468026813,71.98
RTX 4090,60,idle_measure,6.217708420008421,71.98
RTX 4090,60,idle_measure,6.238003689009929,71.98
RTX 4090,60,idle_measure,6.258316026011016,71.98
RTX 4090,60,idle_measure,6.278629622014705,71.98
RTX 4090,60,idle_measure,6.298940430016955,71.98
RTX 4090,60,idle_measure,6.319257060007658,72.021
RTX 4090,60,idle_measure,6.339605905028293,72.021
RTX 4090,60,idle_measure,6.359904492011992,72.021
RTX 4090,60,idle_measure,6.380228616006207,72.021
RTX 4090,60,idle_measure,6.400601600005757,72.021
RTX 4090,60,idle_measure,6.42088393800077,72.021
RTX 4090,60,idle_measure,6.441215238010045,72.021
RTX 4090,60,idle_measure,6.461597772024106,72.021
RTX 4090,60,idle_measure,6.48189439100679,72.021
RTX 4090,60,idle_measure,6.5021776930079795,72.021
RTX 4090,60,idle_measure,6.522503116022563,72.021
RTX 4090,60,idle_measure,6.542820615024539,72.021
RTX 4090,60,idle_measure,6.56313409600989,72.021
RTX 4090,60,idle_measure,6.583461673028069,72.021
RTX 4090,60,idle_measure,6.603782031015726,72.021
RTX 4090,60,idle_measure,6.623927040025592,72.021
RTX 4090,60,idle_measure,6.6442042250128,72.021
RTX 4090,60,idle_measure,6.664520643011201,72.021
RTX 4090,60,idle_measure,6.684857905027457,72.021
RTX 4090,60,idle_measure,6.70516492400202,72.021
RTX 4090,60,idle_measure,6.725486845010892,72.021
RTX 4090,60,idle_measure,6.745799743017415,72.021
RTX 4090,60,idle_measure,6.766130758012878,72.021
RTX 4090,60,idle_measure,6.786445655015996,72.021
RTX 4090,60,idle_measure,6.806737158010947,72.067
RTX 4090,60,idle_measure,6.827050664025592,72.067
RTX 4090,60,idle_measure,6.847352924000006,72.067
RTX 4090,60,idle_measure,6.8677178700163495,72.067
RTX 4090,60,idle_measure,6.888039761019172,72.067
RTX 4090,60,idle_measure,6.9083688170067035,72.067
RTX 4090,60,idle_measure,6.928679162025219,72.067
RTX 4090,60,idle_measure,6.949004520021845,72.067
RTX 4090,60,idle_measure,6.969314084999496,72.067
RTX 4090,60,idle_measure,6.98963936502696,72.067
RTX 4090,60,idle_measure,7.009966178011382,72.067
RTX 4090,60,idle_measure,7.0303182910138275,72.067
RTX 4090,60,idle_measure,7.050707318005152,72.067
RTX 4090,60,idle_measure,7.071071705024224,72.067
RTX 4090,60,idle_measure,7.091387486027088,72.067
RTX 4090,60,idle_measure,7.111710158002097,72.067
RTX 4090,60,idle_measure,7.132064752018778,72.067
RTX 4090,60,idle_measure,7.15238810700248,72.067
RTX 4090,60,idle_measure,7.1727233760175295,72.067
RTX 4090,60,idle_measure,7.193058009026572,72.067
