platform,display_name,run_id,frame_id,latency_ms,resolution_width,resolution_height,fps_target,batch_size,backend,device_name,measurement_scope,include_transfers,timestamp_s,warmup,num_iters,notes
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,28,0.2807829998801026,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.007936317000030613,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,29,0.27653500001179054,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.008216905000153929,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,30,0.27654399991661194,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.00849770200011335,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,31,0.27681500000653614,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.008778752000125678,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,32,0.27559499994822545,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.009058587000026819,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,33,0.28052199991179805,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.009345349000113856,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,34,0.2789249999750609,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.009628878000057739,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,35,0.2771099998426507,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.009910341000022527,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,36,0.2803820000281121,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.010195011000178056,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,37,0.27708099992196367,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.010476380000000063,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,38,0.27597999996942235,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.010756743999991158,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,39,0.2768930000911496,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.011038036000172724,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,40,0.2799930000492168,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.01132229300014842,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,41,0.2755179998530366,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.01160217200003899,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,42,0.2749769998899865,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.011881884000104037,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,43,0.2784999999221327,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.012164572000074259,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,44,0.2787160001389566,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.012447678000171436,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,45,0.2759080000487302,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.012727977000167812,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,46,0.2760079999006848,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.013008159000037267,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,47,0.2794969998376473,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.013291939000055208,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,48,0.2753960000063671,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.013571586000125535,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,49,0.2751949998582859,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.013850945000058346,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,50,0.28123499987486866,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.014136710000002495,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,51,0.2770139999483945,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.014417931000025419,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,52,0.2762160002021119,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.014698320000206877,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,53,0.27608599998529826,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.014979014000118696,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,54,0.27862599995387427,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.01526241100009429,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,55,0.27454399992166145,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.015541342000005898,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,56,0.27537599999050144,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.0158210440001767,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,57,0.2761230000487558,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.016101276000199505,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,58,0.29528699997172225,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.016400713000166434,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,59,0.2915970001140522,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.016697099000111848,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,60,0.2799019998747099,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.016981404000034672,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,61,0.2816440000970033,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.017267198000126882,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,62,0.2791130000332487,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.017550781000181814,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,63,0.2966320000723499,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.017851872000164803,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,64,0.2865700000711513,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.01814277900007255,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,65,0.2774019999378652,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.01842486700002155,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,66,0.27491800005918776,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.0187044600002082,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,67,0.2776909998374322,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.01898641000002499,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,68,0.28001999999105465,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.019270772000027137,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,69,0.27709000005415874,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.01955257100007657,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,70,0.27497500013851095,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.01983178900013627,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,71,0.2798570001232292,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.020115929000212418,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,72,0.27652999983729387,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.0203966510000555,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,73,0.2771050001229014,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.020677949000173612,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,74,0.2761700000064593,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.02095856900018589,100,1000,
