py_depth,my_depth
-1.069987990290164432e-03,-9.994506835937500000e-04
-9.392939127864078806e-04,-7.781982421875000000e-04
-8.000197774520326688e-04,-6.713867187500000000e-04
-5.337976927323817913e-04,-3.051757812500000000e-04
-5.542307298833794955e-04,-1.983642578125000000e-04
-6.462236762525192836e-04,-3.967285156250000000e-04
-1.500782706025255984e-04,2.975463867187500000e-04
-3.725223472668504434e-05,4.043579101562500000e-04
-1.073141448362875043e-05,4.425048828125000000e-04
-7.525846786272726930e-06,1.983642578125000000e-04
4.567452222091971607e-05,4.501342773437500000e-04
-4.758348072628841552e-05,1.754760742187500000e-04
-8.881216159226048732e-04,-1.068115234375000000e-03
-1.120768450603868739e-03,-1.815795898437500000e-03
-1.133154795517599426e-03,-1.907348632812500000e-03
-7.302283203186691338e-04,-1.266479492187500000e-03
-2.843655607796712536e-04,-8.850097656250000000e-04
-1.985095695178636479e-04,-5.950927734375000000e-04
-6.448064763009216560e-05,-5.340576171875000000e-04
6.201720732771083913e-05,-1.296997070312500000e-04
-1.928106010426444662e-04,-2.899169921875000000e-04
-4.382341104551847315e-04,-6.637573242187500000e-04
-7.513667091061589391e-04,-8.773803710937500000e-04
-1.117495579660974202e-03,-1.220703125000000000e-03
-1.151015326712159304e-03,-1.495361328125000000e-03
-1.558304509293806719e-03,-1.670837402343750000e-03
-1.704633612485607691e-03,-2.029418945312500000e-03
-2.128831258165536124e-03,-2.120971679687500000e-03
-2.150097904036441313e-03,-2.510070800781250000e-03
-2.008065057249968938e-03,-2.128601074218750000e-03
-1.756105722340950285e-03,-1.701354980468750000e-03
-1.466555289579516645e-03,-1.396179199218750000e-03
-1.201925081577931648e-03,-1.075744628906250000e-03
-1.087700828947556252e-03,-9.155273437500000000e-04
-1.006884560406398794e-03,-8.697509765625000000e-04
-9.809088745461210217e-04,-8.926391601562500000e-04
-8.462305066113596412e-04,-6.408691406250000000e-04
-8.369167980188028889e-04,-6.561279296875000000e-04
-9.761539306843634552e-04,-9.918212890625000000e-04
-1.532620696797909465e-03,-1.510620117187500000e-03
-1.456171168191461871e-03,-1.480102539062500000e-03
-1.095969112491466469e-03,-9.078979492187500000e-04
-1.187298891002182884e-03,-1.075744628906250000e-03
-9.336730003158291670e-04,-7.324218750000000000e-04
-8.271912068814141423e-04,-6.942749023437500000e-04
-5.461744792366492445e-04,-3.585815429687500000e-04
-5.909188088547425799e-04,-1.525878906250000000e-04
-5.634733390665788407e-04,-5.416870117187500000e-04
-1.607865092762298862e-04,1.220703125000000000e-04
3.850027209833945256e-05,4.501342773437500000e-04
8.987090919042870548e-06,3.738403320312500000e-04
-1.344769013482641380e-04,1.678466796875000000e-04
1.038883110766210109e-04,5.111694335937500000e-04
-7.242672446617674721e-05,2.059936523437500000e-04
-7.456527058536042670e-04,-9.613037109375000000e-04
-1.137735701906526569e-03,-1.846313476562500000e-03
-1.248543623761357198e-03,-2.029418945312500000e-03
-9.986762998344673580e-04,-1.670837402343750000e-03
-4.156547569207243425e-04,-1.152038574218750000e-03
-2.884182103431341074e-04,-6.179809570312500000e-04
-1.130587215295474816e-04,-5.950927734375000000e-04
1.321766354973764185e-04,-1.220703125000000000e-04
-1.271539273641906955e-04,-1.983642578125000000e-04
-3.685901560660256827e-04,-5.340576171875000000e-04
-6.720332756357095096e-04,-6.408691406250000000e-04
-9.544851638377352962e-04,-9.841918945312500000e-04
-1.017916219178153277e-03,-1.335144042968750000e-03
-1.391153612783245595e-03,-1.609802246093750000e-03
-1.716288987103086394e-03,-1.930236816406250000e-03
-1.986705851824021544e-03,-2.075195312500000000e-03
-2.003261016618143597e-03,-2.456665039062500000e-03
-2.073736387420102578e-03,-2.105712890625000000e-03
-1.841969718468715453e-03,-1.708984375000000000e-03
-1.501783259870993889e-03,-1.426696777343750000e-03
-1.313344315934543644e-03,-1.174926757812500000e-03
-1.222008984102050839e-03,-1.037597656250000000e-03
-1.153635528846769622e-03,-1.014709472656250000e-03
-1.139093173892592693e-03,-9.384155273437500000e-04
-9.448889573429579023e-04,-8.926391601562500000e-04
-1.010398340608445120e-03,-7.095336914062500000e-04
-1.046478756905726238e-03,-8.239746093750000000e-04
-1.432210874916157702e-03,-1.373291015625000000e-03
-1.454800644463658888e-03,-1.380920410156250000e-03
-1.217998190038207694e-03,-1.007080078125000000e-03
-1.243421143783930054e-03,-1.213073730468750000e-03
-9.316267367412762361e-04,-8.773803710937500000e-04
-8.607283717460225856e-04,-7.095336914062500000e-04
-5.642431095375090256e-04,-3.585815429687500000e-04
-5.204316541764886055e-04,-1.373291015625000000e-04
-5.347864769549908956e-04,-6.713867187500000000e-04
-1.531101288932918759e-04,6.866455078125000000e-05
5.816966479652737579e-05,4.501342773437500000e-04
-5.150663785681745886e-05,4.196166992187500000e-04
-2.784396944198235186e-04,1.983642578125000000e-04
6.609103799322391115e-05,4.653930664062500000e-04
-8.646581449575399775e-05,1.831054687500000000e-04
-6.722972919620455543e-04,-8.773803710937500000e-04
-1.192970221025738738e-03,-1.777648925781250000e-03
-1.314558464272431657e-03,-2.136230468750000000e-03
-1.150449024086997373e-03,-1.762390136718750000e-03
-6.298652687920832782e-04,-1.281738281250000000e-03
-3.559862362671887322e-04,-7.095336914062500000e-04
-2.827496328974704880e-05,-6.332397460937500000e-04
8.692781050301619976e-05,-6.866455078125000000e-05
-1.596461470271381814e-05,-1.220703125000000000e-04
-3.334856277004415474e-04,-3.662109375000000000e-04
-5.834846045095840993e-04,-4.959106445312500000e-04
-8.915851580732996442e-04,-1.052856445312500000e-03
-1.069368446948905198e-03,-1.281738281250000000e-03
-1.429569189606763125e-03,-1.525878906250000000e-03
-1.665224380615197867e-03,-1.815795898437500000e-03
-1.961376993427855087e-03,-2.204895019531250000e-03
-2.034744688809828408e-03,-2.395629882812500000e-03
-2.102678579428738682e-03,-2.227783203125000000e-03
-1.966454648821639069e-03,-1.884460449218750000e-03
-1.616866617114692904e-03,-1.586914062500000000e-03
-1.518291072723358540e-03,-1.304626464843750000e-03
-1.456045592638241645e-03,-1.037597656250000000e-03
-1.301901102024131387e-03,-1.159667968750000000e-03
-1.273311183910094029e-03,-1.083374023437500000e-03
-1.133688260341048732e-03,-8.544921875000000000e-04
-9.968939605323825798e-04,-7.781982421875000000e-04
-9.976515108321133782e-04,-8.163452148437500000e-04
-1.390605242635759844e-03,-1.457214355468750000e-03
-1.443308389516652574e-03,-1.441955566406250000e-03
-1.278756267070755301e-03,-1.014709472656250000e-03
-1.329772327682747371e-03,-1.312255859375000000e-03
-9.454953426253741170e-04,-9.307861328125000000e-04
-8.790201138666175204e-04,-7.095336914062500000e-04
-6.470743157080268652e-04,-3.814697265625000000e-04
-4.989981353149644831e-04,-1.373291015625000000e-04
-5.560217738647653136e-04,-4.806518554687500000e-04
-2.799816497991604444e-04,4.577636718750000000e-05
4.221910739240849358e-05,4.272460937500000000e-04
-9.042207425804027802e-05,3.662109375000000000e-04
-2.691157048777517626e-04,1.144409179687500000e-04
9.036529311904226906e-05,5.111694335937500000e-04
-5.242368102403695078e-05,2.746582031250000000e-04
-5.789793091449743504e-04,-6.027221679687500000e-04
-1.214139412810498172e-03,-1.792907714843750000e-03
-1.358345917767434267e-03,-2.151489257812500000e-03
-1.192314269507125908e-03,-2.044677734375000000e-03
-7.542070563969122165e-04,-1.426696777343750000e-03
-4.869171249890461451e-04,-7.858276367187500000e-04
-1.336149908667290788e-04,-5.950927734375000000e-04
1.705754938801622839e-04,-9.918212890625000000e-05
-1.259282808975523203e-05,7.629394531250000000e-06
-3.442325881207298306e-04,-3.204345703125000000e-04
-6.105596435709366616e-04,-6.256103515625000000e-04
-8.347885303016498596e-04,-1.113891601562500000e-03
-1.093970461729508242e-03,-1.373291015625000000e-03
-1.526503689923241602e-03,-1.625061035156250000e-03
-1.660737559956162188e-03,-1.899719238281250000e-03
-2.084478143541338823e-03,-2.250671386718750000e-03
-2.048932567521635859e-03,-2.334594726562500000e-03
-2.047585275301936399e-03,-2.235412597656250000e-03
-2.031496277404948661e-03,-2.052307128906250000e-03
-1.830726995286154025e-03,-1.815795898437500000e-03
-1.651301995715592427e-03,-1.457214355468750000e-03
-1.612247978828341109e-03,-1.167297363281250000e-03
-1.361615678068620831e-03,-1.281738281250000000e-03
-1.384464088740193976e-03,-1.358032226562500000e-03
-1.194631375357020674e-03,-8.850097656250000000e-04
-1.108432767699357984e-03,-7.324218750000000000e-04
-9.866929698915110226e-04,-7.858276367187500000e-04
-1.347394609430025347e-03,-1.388549804687500000e-03
-1.435121453715948415e-03,-1.419067382812500000e-03
-1.332540703161827055e-03,-1.174926757812500000e-03
-1.230768861556684425e-03,-1.319885253906250000e-03
-1.092038582153949866e-03,-9.002685546875000000e-04
-8.729017380333473639e-04,-5.569458007812500000e-04
-6.409880790376751639e-04,-3.890991210937500000e-04
-4.337454930206497252e-04,-2.288818359375000000e-05
-6.472460652215080747e-04,-4.806518554687500000e-04
-2.986264260166235319e-04,1.068115234375000000e-04
-3.745159003130661387e-06,4.653930664062500000e-04
-5.934206208190598362e-05,3.890991210937500000e-04
-3.023553206091146974e-04,1.754760742187500000e-04
4.912474330020645910e-05,5.493164062500000000e-04
7.972387269871748588e-05,4.119873046875000000e-04
-4.743119472751741467e-04,-4.959106445312500000e-04
-1.167066548460436812e-03,-1.754760742187500000e-03
-1.381444563235927200e-03,-2.052307128906250000e-03
-1.198491234624993792e-03,-2.021789550781250000e-03
-1.012963054934173717e-03,-1.586914062500000000e-03
-5.513951132182613605e-04,-9.689331054687500000e-04
-1.182389388740869571e-04,-5.874633789062500000e-04
1.128181908964065547e-04,-1.449584960937500000e-04
-3.577707806485497482e-05,-1.296997070312500000e-04
-3.753757652879483042e-04,-3.356933593750000000e-04
-6.629199116387475511e-04,-6.866455078125000000e-04
-1.021304834711839150e-03,-1.136779785156250000e-03
-1.286699200161075737e-03,-1.396179199218750000e-03
-1.605411442665051047e-03,-1.594543457031250000e-03
-1.812761179121623973e-03,-1.884460449218750000e-03
-2.203052661766857941e-03,-2.235412597656250000e-03
-2.161044812530182446e-03,-2.311706542968750000e-03
-2.084967105068999144e-03,-2.182006835937500000e-03
-2.214693131149145146e-03,-2.090454101562500000e-03
-2.162365091081986431e-03,-1.983642578125000000e-03
-1.893541073439926120e-03,-1.617431640625000000e-03
-1.777706012409266097e-03,-1.327514648437500000e-03
-1.606363873305728055e-03,-1.365661621093750000e-03
-1.451109035239558139e-03,-1.487731933593750000e-03
-1.376096836725593155e-03,-9.841918945312500000e-04
-1.126135586703983036e-03,-7.781982421875000000e-04
-9.852102811329797784e-04,-8.468627929687500000e-04
-1.335318900269671146e-03,-1.411437988281250000e-03
-1.364033761097317504e-03,-1.289367675781250000e-03
-1.465782257463451276e-03,-1.281738281250000000e-03
-1.263493666768779593e-03,-1.342773437500000000e-03
-1.111562388030129045e-03,-8.468627929687500000e-04
-9.038518480869308725e-04,-5.569458007812500000e-04
-6.692674891766220348e-04,-4.196166992187500000e-04
-4.898120816991141137e-04,-1.449584960937500000e-04
-6.938318716748467828e-04,-3.738403320312500000e-04
-2.951987341168012995e-04,3.814697265625000000e-05
-9.515074998753145176e-06,4.882812500000000000e-04
-7.970015526130312168e-05,4.959106445312500000e-04
-2.780111241156982878e-04,3.051757812500000000e-04
1.253997980766867644e-04,7.095336914062500000e-04
5.545098186101571586e-05,4.653930664062500000e-04
-3.681285630878463255e-04,-3.662109375000000000e-04
-1.109527703412584599e-03,-1.586914062500000000e-03
-1.312540423761697234e-03,-2.082824707031250000e-03
-1.197658042267019628e-03,-2.113342285156250000e-03
-1.093825496619063239e-03,-1.739501953125000000e-03
-7.599066218558402303e-04,-1.190185546875000000e-03
-1.481879307480677658e-04,-6.027221679687500000e-04
1.479203598545390233e-04,-7.629394531250000000e-05
-1.905922967134531854e-05,-2.746582031250000000e-04
-3.945112676568440129e-04,-2.746582031250000000e-04
-7.230708912466618943e-04,-6.561279296875000000e-04
-1.058156201107324787e-03,-1.121520996093750000e-03
-1.458559960699033027e-03,-1.564025878906250000e-03
-1.871945466098383489e-03,-1.884460449218750000e-03
-2.072775722302292855e-03,-1.960754394531250000e-03
-2.183005155882689584e-03,-2.349853515625000000e-03
-2.174783662547855132e-03,-2.410888671875000000e-03
-2.111586740446817941e-03,-2.166748046875000000e-03
-2.299745370234462620e-03,-2.120971679687500000e-03
-2.445778133337898029e-03,-2.120971679687500000e-03
-2.143580418680073648e-03,-1.815795898437500000e-03
-2.000109545354869685e-03,-1.518249511718750000e-03
-1.817063127078359175e-03,-1.548767089843750000e-03
-1.575500016887487146e-03,-1.296997070312500000e-03
-1.412621614224505214e-03,-1.014709472656250000e-03
-1.185667999425847044e-03,-8.926391601562500000e-04
-1.033075305945177448e-03,-8.239746093750000000e-04
-1.369461309229578344e-03,-1.281738281250000000e-03
-1.403579063204597440e-03,-1.197814941406250000e-03
-1.380131124344190913e-03,-1.220703125000000000e-03
-1.319574240806807011e-03,-1.228332519531250000e-03
-1.084222307649262973e-03,-8.316040039062500000e-04
-9.708385041368319075e-04,-5.874633789062500000e-04
-7.350846570038379419e-04,-4.272460937500000000e-04
-5.144546019411105810e-04,-2.136230468750000000e-04
-6.357158283874179278e-04,-5.187988281250000000e-04
-2.616808119661167675e-04,7.629394531250000000e-05
3.289204651064569986e-05,5.340576171875000000e-04
-8.006756028624740129e-05,4.425048828125000000e-04
-2.731273791438502832e-04,3.356933593750000000e-04
4.492008906829098817e-05,6.637573242187500000e-04
1.119920893492589971e-04,4.119873046875000000e-04
-2.899395189805293585e-04,-1.373291015625000000e-04
-1.125063152801863324e-03,-1.495361328125000000e-03
-1.370290874882540899e-03,-1.914978027343750000e-03
-1.184055335707793425e-03,-1.983642578125000000e-03
-1.079808087832604931e-03,-1.708984375000000000e-03
-8.682170522357790824e-04,-1.441955566406250000e-03
-2.868882763857694227e-04,-8.621215820312500000e-04
2.937617007572155691e-05,-1.678466796875000000e-04
-1.241601390143463434e-04,-2.975463867187500000e-04
-5.935495560111541833e-04,-4.043579101562500000e-04
-8.258082486749489378e-04,-7.324218750000000000e-04
-1.057436313910820654e-03,-1.106262207031250000e-03
-1.603131954966590875e-03,-1.632690429687500000e-03
-1.925812451164303453e-03,-2.044677734375000000e-03
-2.092249690864425582e-03,-1.884460449218750000e-03
-2.329279676922053205e-03,-2.410888671875000000e-03
-2.189567788555192400e-03,-2.372741699218750000e-03
-2.073084579838593584e-03,-2.120971679687500000e-03
-2.227396020471706772e-03,-2.128601074218750000e-03
-2.592516449432490794e-03,-2.395629882812500000e-03
-2.406300539963342807e-03,-2.098083496093750000e-03
-2.189681764501840485e-03,-1.800537109375000000e-03
-2.015664053354930194e-03,-1.800537109375000000e-03
-1.715635983340713403e-03,-1.518249511718750000e-03
-1.546302472472470269e-03,-1.228332519531250000e-03
-1.281244737401118208e-03,-9.536743164062500000e-04
-1.098915163470391742e-03,-8.850097656250000000e-04
-1.408335390616688009e-03,-1.365661621093750000e-03
-1.348721398674387114e-03,-1.167297363281250000e-03
-1.290501146436086669e-03,-1.037597656250000000e-03
-1.353297348404410624e-03,-1.113891601562500000e-03
-1.128962405400952239e-03,-7.705688476562500000e-04
-1.052879827287127746e-03,-7.324218750000000000e-04
-8.314139918536640099e-04,-4.577636718750000000e-04
-5.105070272907267495e-04,-3.433227539062500000e-04
-6.736140540192560875e-04,-4.959106445312500000e-04
-3.101599939341707088e-04,3.814697265625000000e-05
-2.909600419139126001e-06,5.950927734375000000e-04
-7.853638976952314319e-05,5.493164062500000000e-04
-2.423044301509961107e-04,3.280639648437500000e-04
2.530608248115998179e-05,7.629394531250000000e-04
1.838154333652441226e-04,6.408691406250000000e-04
-1.871641641388759926e-04,-9.155273437500000000e-05
-9.899723607543001180e-04,-1.251220703125000000e-03
-1.379003867432775738e-03,-1.876831054687500000e-03
-1.178742500509455046e-03,-1.876831054687500000e-03
-1.097676002094016487e-03,-1.678466796875000000e-03
-9.211679908319264599e-04,-1.579284667968750000e-03
-4.546878122323179221e-04,-8.392333984375000000e-04
5.594893736512903922e-05,-2.288818359375000000e-04
-2.237578482564932779e-04,-4.043579101562500000e-04
-6.203943540609021482e-04,-5.722045898437500000e-04
-8.472149372719261920e-04,-8.239746093750000000e-04
-1.145463891441056382e-03,-1.182556152343750000e-03
-1.701358725084516120e-03,-1.708984375000000000e-03
-2.058507824191071513e-03,-2.174377441406250000e-03
-2.021561709006548628e-03,-1.960754394531250000e-03
-2.219090818686188238e-03,-2.494812011718750000e-03
-2.138680773539382296e-03,-2.342224121093750000e-03
-2.046625441902110657e-03,-1.968383789062500000e-03
-2.142726575695975445e-03,-1.983642578125000000e-03
-2.522922310258890119e-03,-2.456665039062500000e-03
-2.661823269003044026e-03,-2.334594726562500000e-03
-2.436749321273635506e-03,-2.067565917968750000e-03
-2.176400593561159200e-03,-2.029418945312500000e-03
-1.912148497650819007e-03,-1.625061035156250000e-03
-1.730595714986162209e-03,-1.525878906250000000e-03
-1.376421685019865119e-03,-9.918212890625000000e-04
-1.269341789111286083e-03,-9.002685546875000000e-04
-1.449863030205258670e-03,-1.312255859375000000e-03
-1.539200609338726294e-03,-1.243591308593750000e-03
-1.254758063083522696e-03,-8.010864257812500000e-04
-1.302286359027819782e-03,-9.307861328125000000e-04
-1.123653967618002281e-03,-8.239746093750000000e-04
-1.060714526050828693e-03,-7.324218750000000000e-04
-8.613792567486044808e-04,-3.967285156250000000e-04
-5.673170605039415003e-04,-2.136230468750000000e-04
-7.433515055834362872e-04,-5.798339843750000000e-04
-3.865493970328326380e-04,4.577636718750000000e-05
-7.703122022826043428e-05,5.416870117187500000e-04
-5.465443280766273788e-05,5.493164062500000000e-04
-2.686912727792255783e-04,3.814697265625000000e-04
8.435989421068707428e-05,7.553100585937500000e-04
2.391271957224492910e-04,7.553100585937500000e-04
-1.982972029578773134e-04,9.918212890625000000e-05
-1.002366942807676742e-03,-1.159667968750000000e-03
-1.288617098139932960e-03,-1.785278320312500000e-03
-1.173551284600038089e-03,-1.785278320312500000e-03
-1.156847879421963980e-03,-1.571655273437500000e-03
-9.605561653860686605e-04,-1.533508300781250000e-03
-5.193955255620053436e-04,-9.613037109375000000e-04
5.922675900436037114e-05,-2.670288085937500000e-04
-2.448939392552522843e-04,-4.882812500000000000e-04
-4.609777580495161720e-04,-6.179809570312500000e-04
-8.890074468572080639e-04,-9.613037109375000000e-04
-1.374141462200081975e-03,-1.296997070312500000e-03
-1.657553737149789321e-03,-1.678466796875000000e-03
-1.867005125323740891e-03,-2.128601074218750000e-03
-1.827778911103055586e-03,-2.059936523437500000e-03
-2.254465005004789319e-03,-2.502441406250000000e-03
-2.128806369324252185e-03,-2.182006835937500000e-03
-2.053844038447398893e-03,-1.976013183593750000e-03
-2.143297335610951093e-03,-1.884460449218750000e-03
-2.487050229982791256e-03,-2.265930175781250000e-03
-2.693580138501631277e-03,-2.464294433593750000e-03
-2.735837973620573130e-03,-2.326965332031250000e-03
-2.371175297983032452e-03,-2.220153808593750000e-03
-2.105901188184129171e-03,-1.861572265625000000e-03
-1.862641123676336699e-03,-1.617431640625000000e-03
-1.504715016462904176e-03,-1.167297363281250000e-03
-1.319377612295296329e-03,-1.136779785156250000e-03
-1.492626420573016669e-03,-1.342773437500000000e-03
-1.516161261171080016e-03,-1.213073730468750000e-03
-1.194795039513143640e-03,-6.103515625000000000e-04
-1.158704701122151423e-03,-8.697509765625000000e-04
-1.153764211263888376e-03,-7.705688476562500000e-04
-1.114243870140115781e-03,-7.324218750000000000e-04
-7.947349945248558716e-04,-4.653930664062500000e-04
-5.304520935638612445e-04,-2.670288085937500000e-04
-7.968721162770311993e-04,-4.882812500000000000e-04
-3.773165082780944625e-04,-6.866455078125000000e-05
-9.582433851398493275e-05,5.493164062500000000e-04
-2.410550626926819397e-05,5.798339843750000000e-04
-2.066360490996324865e-04,3.509521484375000000e-04
5.232596376606300673e-05,6.484985351562500000e-04
2.165016111470497351e-04,8.239746093750000000e-04
-1.769874921460559550e-04,2.746582031250000000e-04
-1.037005636868371323e-03,-1.022338867187500000e-03
-1.253383215107315264e-03,-1.770019531250000000e-03
-1.187615043607722840e-03,-1.747131347656250000e-03
-1.062082895313272955e-03,-1.510620117187500000e-03
-9.916276077588626840e-04,-1.556396484375000000e-03
-6.336129992452845840e-04,-1.052856445312500000e-03
2.364473033932368653e-04,-2.670288085937500000e-04
-8.496135133419715634e-05,-4.577636718750000000e-04
-4.135886803179540964e-04,-6.866455078125000000e-04
-8.652893256604778484e-04,-9.765625000000000000e-04
-1.420878283090075455e-03,-1.373291015625000000e-03
-1.489535131764406842e-03,-1.602172851562500000e-03
-1.592683851146588876e-03,-1.853942871093750000e-03
-1.796838697108651657e-03,-2.014160156250000000e-03
-2.239820035524467054e-03,-2.449035644531250000e-03
-2.122966222355509008e-03,-2.189636230468750000e-03
-1.989385760414455126e-03,-1.853942871093750000e-03
-2.033266333493415762e-03,-1.808166503906250000e-03
-2.264594802852079505e-03,-1.922607421875000000e-03
-2.644437985855083249e-03,-2.441406250000000000e-03
-2.834281977178193523e-03,-2.586364746093750000e-03
-2.529316027765161901e-03,-2.441406250000000000e-03
-2.222562237546990300e-03,-1.960754394531250000e-03
-1.966434436464700296e-03,-1.792907714843750000e-03
-1.577159061839335154e-03,-1.205444335937500000e-03
-1.325495104539322613e-03,-1.098632812500000000e-03
-1.463452041617510071e-03,-1.258850097656250000e-03
-1.589537821462895561e-03,-1.258850097656250000e-03
-1.138479584574114342e-03,-5.493164062500000000e-04
-1.143705722744959435e-03,-7.095336914062500000e-04
-1.076659799696494781e-03,-8.087158203125000000e-04
-1.055389379041795890e-03,-8.163452148437500000e-04
-7.895923952969781867e-04,-5.416870117187500000e-04
-5.776817078944981474e-04,-1.449584960937500000e-04
-8.590369123255492878e-04,-5.569458007812500000e-04
-4.928212136192689245e-04,-1.373291015625000000e-04
-1.102428098031196953e-04,5.340576171875000000e-04
-7.686207447554950370e-06,5.722045898437500000e-04
-1.819238985148404787e-04,3.356933593750000000e-04
7.085903350941184591e-05,7.095336914062500000e-04
3.155853486987816089e-04,9.613037109375000000e-04
-6.986754369009783960e-05,4.043579101562500000e-04
-8.581755341135612969e-04,-8.926391601562500000e-04
-1.253346236445819105e-03,-1.693725585937500000e-03
-1.118885104506777165e-03,-1.632690429687500000e-03
-9.587695678898220221e-04,-1.434326171875000000e-03
-1.022412401049262480e-03,-1.564025878906250000e-03
-6.561561447061583759e-04,-1.121520996093750000e-03
1.298347959698527504e-04,-1.296997070312500000e-04
-1.087947248482368007e-04,-2.899169921875000000e-04
-3.602799168613692949e-04,-4.653930664062500000e-04
-8.301810659909989462e-04,-9.078979492187500000e-04
-1.416201166306486556e-03,-1.388549804687500000e-03
-1.512913718787667686e-03,-1.670837402343750000e-03
-1.278668937021791054e-03,-1.457214355468750000e-03
-1.863876016563758382e-03,-1.953125000000000000e-03
-2.299249974433086909e-03,-2.548217773437500000e-03
-2.098342216549403411e-03,-2.174377441406250000e-03
-1.990602071440558934e-03,-2.006530761718750000e-03
-1.919286152198789027e-03,-1.739501953125000000e-03
-2.165930506796931616e-03,-1.892089843750000000e-03
-2.447414817304847685e-03,-2.227783203125000000e-03
-2.804469720146649317e-03,-2.578735351562500000e-03
-2.666152540693020496e-03,-2.616882324218750000e-03
-2.422204804310096674e-03,-2.105712890625000000e-03
-2.071686534268333667e-03,-1.922607421875000000e-03
-1.737477588912341711e-03,-1.258850097656250000e-03
-1.481513639868511749e-03,-1.037597656250000000e-03
-1.485280461228945508e-03,-1.342773437500000000e-03
-1.528696094312321152e-03,-1.296997070312500000e-03
-1.166237987638560217e-03,-6.179809570312500000e-04
-1.050612110180831936e-03,-5.645751953125000000e-04
-1.087091254742347107e-03,-8.316040039062500000e-04
-1.094370852284403967e-03,-8.239746093750000000e-04
-8.195294527728855293e-04,-5.645751953125000000e-04
-6.391437046329352277e-04,-1.602172851562500000e-04
-8.808754170955222220e-04,-6.027221679687500000e-04
-4.819348155782631794e-04,-2.059936523437500000e-04
-1.438760048382364766e-04,4.348754882812500000e-04
1.941563926701554677e-05,6.332397460937500000e-04
-1.873885779378853765e-04,2.746582031250000000e-04
6.959083888272935697e-05,6.103515625000000000e-04
3.202204190735008569e-04,9.002685546875000000e-04
8.266649821920616357e-05,5.416870117187500000e-04
-7.206466156366890053e-04,-6.484985351562500000e-04
-1.151638785799558419e-03,-1.632690429687500000e-03
-1.107681078865785981e-03,-1.525878906250000000e-03
-1.129139341650580363e-03,-1.480102539062500000e-03
-9.934660933010512705e-04,-1.625061035156250000e-03
-7.251697081056771845e-04,-1.098632812500000000e-03
1.134857708254360888e-04,-2.365112304687500000e-04
-1.911350872378369278e-04,-2.517700195312500000e-04
-3.617363398430887634e-04,-4.806518554687500000e-04
-8.656171974132349052e-04,-9.918212890625000000e-04
-1.485094870428167648e-03,-1.388549804687500000e-03
-1.608498373648925908e-03,-1.785278320312500000e-03
-1.318915349593927739e-03,-1.419067382812500000e-03
-1.882223612032953323e-03,-1.914978027343750000e-03
-2.329664111606820093e-03,-2.487182617187500000e-03
-2.083253581235153078e-03,-2.113342285156250000e-03
-2.099803278894395338e-03,-2.014160156250000000e-03
-1.894409013507233853e-03,-1.770019531250000000e-03
-2.073128317647267901e-03,-1.770019531250000000e-03
-2.245255636615481071e-03,-1.884460449218750000e-03
-2.677527227727012019e-03,-2.410888671875000000e-03
-2.736732846532559729e-03,-2.677917480468750000e-03
-2.592528855539661010e-03,-2.433776855468750000e-03
-2.178730793883164318e-03,-2.143859863281250000e-03
-1.805622027320488753e-03,-1.487731933593750000e-03
-1.586495498440137087e-03,-1.129150390625000000e-03
-1.600370713593381265e-03,-1.449584960937500000e-03
-1.545605984616610709e-03,-1.251220703125000000e-03
-1.235067520403035400e-03,-5.722045898437500000e-04
-1.104009726818927940e-03,-6.637573242187500000e-04
-1.168282670421444793e-03,-8.316040039062500000e-04
-1.122567062170624864e-03,-6.942749023437500000e-04
-9.156404321622521733e-04,-5.645751953125000000e-04
-6.917930131626947926e-04,-1.983642578125000000e-04
-9.358519260454530161e-04,-6.866455078125000000e-04
-4.719270555748859711e-04,-2.517700195312500000e-04
-6.571417958696314037e-05,4.882812500000000000e-04
7.661083236199967852e-05,5.798339843750000000e-04
-1.118929006309828968e-04,3.128051757812500000e-04
4.718514313343532369e-06,4.959106445312500000e-04
3.410550075730500903e-04,1.037597656250000000e-03
5.522468496427709590e-05,6.713867187500000000e-04
-6.114392108795079460e-04,-5.111694335937500000e-04
-1.082156972357305267e-03,-1.419067382812500000e-03
-1.131867156900046066e-03,-1.464843750000000000e-03
-1.072227253988063686e-03,-1.510620117187500000e-03
-9.709717460246709104e-04,-1.419067382812500000e-03
-7.744409836328186884e-04,-1.174926757812500000e-03
1.426956950996430750e-04,-8.392333984375000000e-05
-1.968236278380745212e-04,-2.212524414062500000e-04
-4.386872834418853017e-04,-5.493164062500000000e-04
-1.110517772056370759e-03,-1.045227050781250000e-03
-1.610847614922347954e-03,-1.670837402343750000e-03
-1.423450927689407430e-03,-1.670837402343750000e-03
-1.495505060144926420e-03,-1.693725585937500000e-03
-1.749823082332305864e-03,-1.930236816406250000e-03
-2.176711299435426118e-03,-2.349853515625000000e-03
-2.052373153327236455e-03,-2.098083496093750000e-03
-1.987734491993877178e-03,-2.067565917968750000e-03
-1.863542929812615290e-03,-1.777648925781250000e-03
-1.980718581562004952e-03,-1.556396484375000000e-03
-2.131394794321058578e-03,-1.777648925781250000e-03
-2.516427786310311467e-03,-2.265930175781250000e-03
-2.807465601307380498e-03,-2.754211425781250000e-03
-2.748025065399929689e-03,-2.532958984375000000e-03
-2.293855453799952069e-03,-2.273559570312500000e-03
-1.877194523301364696e-03,-1.800537109375000000e-03
